covidtrialID,measurementOMOPID
NCT04356937,4122259
NCT04356937,41881318
NCT04356937,2212333
NCT04356937,2212761
NCT04356937,4121879
NCT04356937,4322628
NCT04350320,4120014
NCT04353037,37311061
NCT04353037,37311061
NCT04429867,4245997
NCT04341038,4120014
NCT04341038,4353936
NCT04341038,4322628
NCT04341038,2212333
NCT04366245,4120014
NCT04366245,44813404
NCT04366245,316866
NCT04357808,4120014
NCT04357808,43012761
NCT04357808,4211531
NCT04357808,2212333
NCT04357808,4121879
NCT04357808,4322628
NCT04384731,4353713
NCT04384731,4353936
NCT04335201,4310328
NCT04261426,4313591
NCT04261426,4096101
NCT04261426,4233883
NCT04432103,4099154
NCT04432103,40218805
NCT04432103,37311061
NCT04252664,3006322
NCT04252664,4313591
NCT04389710,4313591
NCT04389710,4310328
NCT04389710,4233883
NCT04343768,4310328
NCT04343768,4096101
NCT04343768,45771331
NCT04424797,4096101
NCT04340414,4353936
NCT04340414,4353713
NCT04340414,304344
NCT04340414,4313591
NCT04340414,3027946
NCT04340414,4099592
NCT04424056,35923655
NCT04424056,4313591
NCT04424056,19025274
NCT04424056,2212761
NCT04424056,4353936
NCT04424056,4233883
NCT04280705,4120014
NCT04280705,4096101
NCT04395911,37311061
NCT04395911,4267147
NCT04332666,4335481
NCT04421508,42599524
NCT04421508,4094448
NCT04361526,404092
NCT04361526,4353936
NCT04361526,439937
NCT04340557,4152194
NCT04340557,37311061
NCT04340557,4094448
NCT04380701,403485
NCT04380701,4245997
NCT04380701,4181663
NCT04380701,3031203
NCT04380701,4301868
NCT04380701,4302666
NCT04380701,4313591
NCT04380701,42739976
NCT04380701,706284
NCT04380701,37392909
NCT04380701,4022675
NCT04374149,4120014
NCT04374149,41954407
NCT04364802,42600142
NCT04415086,4152502
NCT04415086,4353936
NCT04325633,4233883
NCT04325633,4096101
NCT04338958,45771331
NCT04338958,4096101
NCT04338958,703444
NCT04273646,4239666
NCT04273646,937578
NCT04273646,4310328
NCT04273646,4353936
NCT04388683,4120014
NCT04388683,4245997
NCT04388683,415479
NCT04373707,45876296
NCT04366063,40484652
NCT04366063,4148981
NCT04366063,36684937
NCT04429529,421471
NCT04429529,4055286
NCT04390178,4310328
NCT04390178,4224504
NCT04390178,4094448
NCT04377568,4120014
NCT04394377,4322628
NCT04338802,4239666
NCT04338802,421086
NCT04338802,4189605
NCT04338802,414638
NCT04338802,4121879
NCT04338802,4198678
NCT04338802,4039428
NCT04386616,4133775
NCT04386616,4310328
NCT04386616,4096101
NCT04386616,4353936
NCT04336332,4215562
NCT04336332,4120014
NCT04345861,44792674
NCT04401527,4215562
NCT04401527,4081164
NCT04401527,40487382
NCT04401527,4055286
NCT04369365,4216826
NCT04369365,4308014
NCT04369365,37311061
NCT04369365,4151889
NCT04336904,4261867
NCT04336904,37311065
NCT04336904,37044592
NCT04336904,4313591
NCT04336904,4055286
NCT04326790,35936593
NCT04382391,4120014
NCT04382391,4313591
NCT04382391,42599524
NCT04433910,42069222
NCT04433910,4120014
NCT04433910,4313591
NCT04379037,4310328
NCT04442230,3006322
NCT04442230,35923655
NCT04442230,4096101
NCT04442230,4055286
NCT04428073,40484652
NCT04428073,4204529
NCT04428073,4094448
NCT04390412,4120014
NCT04390412,4405019
NCT04390412,4256472
NCT04390412,43012761
NCT04414098,4313591
NCT04414098,4353936
NCT04315948,4120014
NCT04315948,4096101
NCT04368156,4313591
NCT04368156,42599524
NCT04389450,4120014
NCT04412291,4120014
NCT04412291,4096101
NCT04412291,4353936
NCT04412291,2212761
NCT04412291,2212333
NCT04412291,4211531
NCT04412291,4322628
NCT04365738,37311061
NCT04365738,4313591
NCT04405843,42592745
NCT04322396,4099958
NCT04379479,403225
NCT04392453,41982081
NCT04422678,4120014
NCT04373460,913913
NCT04334629,44808684
NCT04334629,37208354
NCT04334629,4353936
NCT04334629,45879649
NCT04303299,4055286
NCT04303299,4055285
NCT04412668,4120014
NCT04412668,4313591
NCT04412668,4096101
NCT04416334,4120014
NCT04416334,4152194
NCT04416334,415479
NCT04416334,4148615
NCT04416334,4254663
NCT04409522,913916
NCT04409522,4310328
NCT04409522,4152194
NCT04409522,4326744
NCT04409522,4120014
NCT04409522,2212761
NCT04315480,4310328
NCT04315480,4353936
NCT04315480,4156221
NCT04377308,37311061
NCT04377308,36715206
NCT04360122,4057302
NCT04441996,403485
NCT04441996,43303
NCT04441996,4153143
NCT04441996,19054702
NCT04332081,37311061
NCT04332081,4096101
NCT04420988,4313591
NCT04420988,4233883
NCT04370288,4083126
NCT04370288,4233883
NCT04291729,40484652
NCT04347239,1311799
NCT04347239,4313591
NCT04347239,4329601
NCT04347239,40762508
NCT04347239,4233883
NCT04347239,4126465
NCT04347239,44789316
NCT04347239,4039922
NCT04347239,4353713
NCT04336254,4313591
NCT04336254,36685446
NCT04420299,4322628
NCT04257656,4042999
NCT04436471,4245997
NCT04436471,35936749
NCT04436471,4203722
NCT04436471,4055286
NCT04436471,37393262
NCT04397510,37311061
NCT04397510,4233883
NCT04411433,4313591
NCT04328441,4010943
NCT04322682,4245997
NCT04322682,4152194
NCT04322682,4148615
NCT04322682,4254663
NCT04361253,4120014
NCT04361253,4233883
NCT04414267,4041162
NCT04414267,4311463
NCT04348877,4313591
NCT04348877,4233883
NCT04396067,4120014
NCT04396067,40487382
NCT04396067,4233883
NCT04396067,4057263
NCT04396067,4353713
NCT04388826,35923655
NCT04388826,4245997
NCT04388826,4310328
NCT04388826,4096101
NCT04338828,4313591
NCT04338828,4310328
NCT04338828,37311061
NCT04332107,40218805
NCT04341675,4310328
NCT04341675,37397915
NCT04341675,4121879
NCT04341675,4322628
NCT04341675,40487382
NCT04384497,4094448
NCT04368728,403485
NCT04358809,4090444
NCT04358809,4055286
NCT04414618,45890528
NCT04414618,4094532
NCT04418531,4322904
NCT04429854,4120014
NCT04429854,4096101
NCT04363216,45876867
NCT04363216,40769164
NCT04363216,4336683
NCT04345601,4313591
NCT04345601,4310328
NCT04345601,4233883
NCT04345601,4332501
NCT04345601,4353713
NCT04398303,37311061
NCT04398303,4233883
NCT04398303,44782659
NCT04398303,4353713
NCT04398303,4310328
NCT04358081,35923655
NCT04359290,4120014
NCT04359290,4233883
NCT04359290,4353713
NCT04359290,4121879
NCT04359290,2212333
NCT04344444,40218805
NCT04344444,45882227
NCT04344444,4310328
NCT04374591,45770406
NCT04442191,4122259
NCT04399317,4405019
NCT04399317,4353713
NCT04399317,4245997
NCT04381988,4174241
NCT04381988,42079668
NCT04381988,37311061
NCT04381988,40218805
NCT04381988,4120014
NCT04381988,42739598
NCT04381988,37311061
NCT04315987,4310328
NCT04370834,4310328
NCT04370834,4096101
NCT04370834,4094657
NCT04370834,4189605
NCT04370834,4041531
NCT04370834,4013842
NCT04370834,4078242
NCT04412772,43012761
NCT04412772,2212761
NCT04355728,4120014
NCT04355728,4310328
NCT04355728,4096101
NCT04355728,4353936
NCT04355728,4353936
NCT04355728,4353713
NCT04366271,4215562
NCT04366271,4148615
NCT04366271,4099154
NCT04366271,4120014
NCT04366271,4310328
NCT04366271,410346
NCT04366271,4353936
NCT04366271,4055286
NCT04410354,4032013
NCT04354805,4296538
NCT04354805,4120014
NCT04414631,4120014
NCT04414631,4245997
NCT04414631,4310328
NCT04404426,4281995
NCT04404426,4120014
NCT04358003,4313591
NCT04358003,4233883
NCT04346446,4313591
NCT04346446,4310328
NCT04346446,4353936
NCT04410510,40762508
NCT04410510,4353936
NCT04410510,4073076
NCT04410510,4152194
NCT04410510,4313591
NCT04438694,4313591
NCT04438694,4233883
NCT04390061,4405019
NCT04397497,4120014
NCT04397497,4096101
NCT04397497,4086761
NCT04397497,4121879
NCT04397497,439937
NCT04397497,2212333
NCT04316377,44808684
NCT04316377,3580358
NCT04344600,4310328
NCT04344600,4096101
NCT04350671,45771331
NCT04350671,4096101
NCT04350671,4313591
NCT04332991,4313591
NCT04332991,4096101
NCT04342689,42073873
NCT04365231,4299535
NCT04365231,4302666
NCT04325906,4233883
NCT04325906,4096101
NCT04325906,4077953
NCT04372979,4313591
NCT04372979,4310328
NCT04372979,410346
NCT04372979,314971
NCT04372979,4245997
NCT04372979,4322628
NCT04372979,4211531
NCT04372979,2212333
NCT04372979,4010039
NCT04374903,3010647
NCT04374903,4310328
NCT04374903,40762508
NCT04378920,4353936
NCT04378920,414638
NCT04378920,4189605
NCT04378920,42109
NCT04378920,4267147
NCT04378920,45889912
NCT04378920,4148615
NCT04378920,2212296
NCT04374539,4120014
NCT04374539,4120215
NCT04343651,4313591
NCT04343651,4329601
NCT04343651,4310328
NCT04343651,4224504
NCT04365101,46271778
NCT04365101,4096101
NCT04365101,37036497
NCT04365101,4094657
NCT04365101,4189605
NCT04365101,4041531
NCT04365101,42109
NCT04365101,4480642
NCT04365101,4336683
NCT04365101,35807225
NCT04365101,4269845
NCT04365101,92898
NCT04365101,1344143
NCT04365101,4078242
NCT04363372,913913
NCT04363372,4169506
NCT04363372,4310328
NCT04345445,4313591
NCT04345445,41881318
NCT04345445,2212761
NCT04345445,2212333
NCT04326452,4310328
NCT04346355,4353936
NCT04346355,4302666
NCT04346355,2212761
NCT04395456,4353936
NCT04395456,4233883
NCT04395456,42035945
NCT04324073,4096101
NCT04324073,4310328
NCT04324073,19025274
NCT04324073,4233883
NCT04365309,4120014
NCT04322344,403225
NCT04342221,4296023
NCT04371367,4096101
NCT04371367,4353936
NCT04421664,4120014
NCT04360876,4120014
NCT04360876,4353936
NCT04360876,439937
NCT04360876,4322628
NCT04360876,43012761
NCT04375397,35923655
NCT04333914,4215562
NCT04333914,4078242
NCT04333914,4310328
NCT04333914,40762508
NCT04333914,4353936
NCT04333914,45889912
NCT04333914,4148615
NCT04333914,4039428
NCT04333914,4195338
NCT04333914,4189605
NCT04333914,414638
NCT04333914,4013964
NCT04333914,4041162
NCT04333914,4265485
NCT04333914,4041161
NCT04311177,35942044
NCT04311177,46003728
NCT04351919,9394
NCT04394182,4120014
NCT04394182,4253886
NCT04394182,41953578
NCT04394182,2614925
NCT04394182,4081838
NCT04394182,43012761
NCT04394182,4322628
NCT04394182,2212333
NCT04394182,4121879
NCT04394182,439937
NCT04394182,19054702
NCT04394182,201214
NCT04394182,4308014
NCT04380688,913916
NCT04380688,4310328
NCT04390022,4120014
NCT04390022,4094448
NCT04441385,4120014
NCT04441385,706384
NCT04441385,4064728
NCT04340050,403485
NCT04340050,4313591
NCT04340050,4233883
NCT04376814,913916
NCT04376814,762946
NCT04416113,37311061
NCT04402840,4120014
NCT04402840,45879249
NCT04392713,4120014
NCT04252885,37111521
NCT04252885,2212296
NCT04252885,4336683
NCT04252885,4189605
NCT04252885,414638
NCT04349592,37311061
NCT04346199,913916
NCT04346199,4310328
NCT04401293,4322628
NCT04401293,41113035
NCT04425538,4313591
NCT04425538,4233883
NCT04425538,4233883
NCT04425538,4156221
NCT04425538,4353936
NCT04317040,46270901
NCT04317040,4096101
NCT04317040,4313591
NCT04338906,4120014
NCT04338906,4096101
NCT04318444,37311061
NCT04390503,4120014
NCT04390503,4081164
NCT04390503,4253759
NCT04315298,35923655
NCT04315298,4353936
NCT04315298,36716965
NCT04335071,2212761
NCT04335071,4096101
NCT04335071,410346
NCT04366050,35923655
NCT04366050,4057304
NCT04366050,4310328
NCT04366050,4096101
NCT04375046,4017403
NCT04375046,37116008
NCT04375046,3025085
NCT04375046,4313591
NCT04375046,4310328
NCT04375046,4233883
NCT04375046,4004887
NCT04346693,4169609
NCT04347031,4120014
NCT04428268,4120014
NCT04428268,4094448
NCT04360980,4120014
NCT04433013,35942044
NCT04433013,35936749
NCT04365153,4253759
NCT04365153,37398808
NCT04365153,439937
NCT04403685,4096101
NCT04403685,4322628
NCT04403685,2212761
NCT04403685,2212333
NCT04339660,4310328
NCT04339660,4353936
NCT04348435,4302666
NCT04348435,4301868
NCT04322773,2212761
NCT04322773,4254663
NCT04322773,4322628
NCT04322773,37397915
NCT04355026,4120014
NCT04405310,4096101
NCT04405310,4353936
NCT04286503,4313591
NCT04286503,4310328
NCT04286503,4353936
NCT04433546,4161294
NCT04433546,37398808
NCT04360486,4020879
NCT04360486,4313591
NCT04360486,4310328
NCT04360486,4233883
NCT04362059,4120014
NCT04412018,40218805
NCT04351152,4120014
NCT04351152,4055286
NCT04363853,40484652
NCT04363853,4313591
NCT04363853,4310328
NCT04363853,4353936
NCT04363853,410346
NCT04363853,4150345
NCT04363853,4094448
NCT04340232,4120014
NCT04440007,913916
NCT04440007,4310328
NCT04382950,4120014
NCT04382950,40487382
NCT04382950,4233883
NCT04382950,4057263
NCT04382950,4353713
NCT04292730,35923655
NCT04292730,4310328
NCT04292730,4096101
NCT04366856,4120014
NCT04366856,4096101
NCT04353206,4353936
NCT04353206,45770406
NCT04441918,4099154
NCT04441918,4245997
NCT04441918,37111521
NCT04441918,4181663
NCT04441918,403485
NCT04441918,724939
NCT04341935,4096101
NCT04362111,4322628
NCT04362111,4013251
NCT04362111,41932474
NCT04362111,414638
NCT04362111,35938367
NCT04437875,4245997
NCT04437875,35936749
NCT04437875,4203722
NCT04437875,4055286
NCT04437875,37393262
NCT04305106,4313591
NCT04305106,4310328
NCT04305106,4353936
NCT04371822,4120014
NCT04371822,40487382
NCT04371822,4233883
NCT04371822,4057263
NCT04371822,4353713
NCT04394169,3008138
NCT04394169,45878402
NCT04409483,4096101
NCT04392778,35936749
NCT04392778,4313591
NCT04392778,4310328
NCT04392778,410346
NCT04392778,4353936
NCT04407182,4313591
NCT04407182,4329601
NCT04407182,4310328
NCT04407182,4224504
NCT04353284,37311061
NCT04417257,4245997
NCT04417257,4009409
NCT04417257,2212761
NCT04417257,4250175
NCT04405999,4064728
NCT04405999,4120014
NCT04413838,4120014
NCT04413838,4245997
NCT04413838,4254663
NCT04313127,4245997
NCT04313127,706284
NCT04313127,4148655
NCT04346368,40484652
NCT04346368,44407
NCT04346368,4310328
NCT04346368,4096101
NCT04346368,4353936
NCT04353518,4317974
NCT04353518,4055286
NCT04371965,40484652
NCT04371965,40769164
NCT04371965,4215562
NCT04415151,403485
NCT04415151,4120014
NCT04415151,2212762
NCT04372082,40218805
NCT04372082,4122259
NCT04372082,44808684
NCT04401579,4120014
NCT04401579,4096101
NCT04402957,35923655
NCT04402957,3006322
NCT04402957,36303553
NCT04402957,4310328
NCT04402957,4096101
NCT04402957,4313591
NCT04402957,4233883
NCT04402957,3008138
NCT04402957,4055286
NCT04411680,4120014
NCT04411680,4233883
NCT04264858,4313591
NCT04264858,4310328
NCT04264858,4233883
NCT04354441,764573
NCT04331808,4169506
NCT04383002,35936593
NCT04345692,4096101
NCT04346797,4096101
NCT04346797,4099154
NCT04383574,4133293
NCT04389385,4313591
NCT04389385,4224504
NCT04389385,4310328
NCT04389385,4096101
NCT04389385,4233883
NCT04344431,4224504
NCT04344431,4096101
NCT04332835,40484651
NCT04332835,4313591
NCT04332835,36684937
NCT04332835,36684937
NCT04348474,4245997
NCT04381364,4161294
NCT04381364,4041437
NCT04315896,4094448
NCT04315896,4224504
NCT04425837,41989996
NCT04383535,35804595
NCT04383535,4077703
NCT04383535,4073076
NCT04383535,36684937
NCT04329195,4250175
NCT04393051,4120014
NCT04393051,4310328
NCT04393051,4405019
NCT04359303,581368
NCT04368377,36307747
NCT04368377,4353936
NCT04368377,4322628
NCT04407507,40484652
NCT04428801,4245997
NCT04428801,4152194
NCT04428801,415479
NCT04428801,4276582
NCT04428801,414638
NCT04428801,4189605
NCT04428801,4121879
NCT04428801,45890528
NCT04428801,46003728
NCT04428801,4013964
NCT04347915,4310328
NCT04347915,4096101
NCT04347915,4302666
NCT04355936,4120014
NCT04376684,4187498
NCT04376684,4208362
NCT04376684,439937
NCT04376684,37397915
NCT04516915,4239666
NCT04516915,4250635
NCT04516915,45882878
NCT04516915,35918614
NCT04516915,35918614
NCT04501978,37311061
NCT04522986,4207489
NCT04522986,4120014
NCT04523181,35923655
NCT04523181,4285602
NCT04523181,4094448
NCT04492943,4120014
NCT04497948,4239666
NCT04492358,46257614
NCT04492358,2212761
NCT04492358,2212333
NCT04537130,4103448
NCT04537130,35936593
NCT04537130,3030369
NCT04537130,4035688
NCT04537130,4041162
NCT04510402,401414
NCT04494776,37311061
NCT04494776,4215562
NCT04490850,40103
NCT04532931,4099154
NCT04530474,4094448
NCT04507230,40484652
NCT04514302,4161294
NCT04514302,4096101
NCT04514302,45770406
NCT04514302,4313591
NCT04514302,2212761
NCT04514302,4322628
NCT04514302,2212333
NCT04525378,40762508
NCT04536376,45885166
NCT04517630,40484651
NCT04523610,42073103
NCT04518735,46273598
NCT04517162,4322628
NCT04517162,40487382
NCT04517162,2212333
NCT04517162,4310328
NCT04517162,4096101
NCT04546841,37036497
NCT04546841,4055286
NCT04546841,4099782
NCT04546841,37394135
NCT04512079,4120014
NCT04512079,42599438
NCT04512079,4353605
NCT04512079,4322628
NCT04512079,2212761
NCT04512079,2212333
NCT04502472,40218805
NCT04502472,703439
NCT04500418,4120014
NCT04500418,45771331
NCT04500418,4244222
NCT04504240,40484652
NCT04497519,4055285
NCT04499313,4120014
NCT04544176,42033788
NCT04505774,37311061
NCT04500366,40481601
NCT04500366,36717616
NCT04531748,9489
NCT04519255,4239666
NCT04519385,4313591
NCT04519385,761569
NCT04519385,4353936
NCT04519385,35942044
NCT04519385,2212761
NCT04519385,4211531
NCT04519385,4322628
NCT04519385,2212333
NCT04500067,4120014
NCT04500067,4096101
NCT04500067,4224504
NCT04500067,19011035
NCT04500067,4150345
NCT04500067,4094448
NCT04548908,37044592
NCT04548908,4285602
NCT04497194,4120014
NCT04497194,3561596
NCT04505722,45771331
NCT04505722,4055286
NCT04537975,37311061
NCT04556513,413384
NCT04556513,4353936
NCT04515199,4310328
NCT04515199,406959
NCT04515199,4322628
NCT04515199,4294804
NCT04515199,2212761
NCT04515199,4121879
NCT04515199,2212333
NCT04515199,40487382
NCT04527575,37393262
NCT04530396,4256241
NCT04530396,35936749
NCT04530396,4055286
NCT04530396,37393262
NCT04530396,44790694
NCT04513184,4310328
NCT04513184,40762508
NCT04513184,4353936
NCT04555187,72348
NCT04499378,913915
NCT04499378,4120014
NCT04530435,703439
NCT04530422,45771331
NCT04531345,37311061
NCT04540419,42069222
NCT04540419,4120014
NCT04540419,706176
NCT04523831,35923655
NCT04539626,37044592
NCT04559074,4326744
NCT04559074,4152194
NCT04559074,4199651
NCT04539275,35923655
NCT04539275,4207489
NCT04551339,40218805
NCT04545060,40218805
NCT04545060,4310328
NCT04495816,4120014
NCT04492514,4161294
NCT04492514,4096101
NCT04492514,37398482
NCT04513990,40218805
NCT04511819,35923655
NCT04511819,4310328
NCT04511819,2212761
NCT04511819,403485
NCT04519398,4161294
NCT04510441,37311061
NCT04539834,4120014
NCT04510194,4213477
NCT04510194,4245997
NCT04510194,35942044
NCT04510194,46003728
NCT04540120,37311061
NCT04540120,4313591
NCT04540120,4096101
NCT04540120,4239408
NCT04540120,4245997
NCT04540120,4264024
NCT04527562,4310328
NCT04527562,40480608
NCT04545008,40218805
NCT04497389,4224504
NCT04497389,4304798
NCT04497389,4326744
NCT04523571,4245997
NCT04523571,4181663
NCT04523571,706284
NCT04523571,45771331
NCT04523571,40218805
NCT04523571,4022675
NCT04523571,4260889
NCT04542226,4096101
NCT04542226,4313591
NCT04542226,4120014
NCT04519502,37311061
NCT04519502,4099744
NCT04519502,4207489
NCT04558476,4120014
NCT04558476,42739976
NCT04558476,40483383
NCT04504877,32577
NCT04504877,4282625
NCT04492501,4120014
NCT04536051,4120014
NCT04536051,4094448
NCT04549636,415756
NCT04499300,41894006
NCT04499300,4120215
NCT04499300,41894006
NCT04503057,4120014
NCT04492891,4310328
NCT04492891,4308014
NCT04558463,35936593
NCT04515147,4245997
NCT04515147,35917325
NCT04515147,4055286
NCT04515147,4041161
NCT04516668,44790978
NCT04516668,4047392
NCT04514003,4120014
NCT04545749,4057302
NCT04545749,528323
NCT04545749,4215562
NCT04545749,45771331
NCT04545749,4245997
NCT04545749,4181663
NCT04545749,42739976
NCT04522817,4161294
NCT04522817,4405019
NCT04537351,4405019
NCT04510012,4120014
NCT04537338,913915
NCT04537338,4120014
NCT04539262,4120014
NCT04539262,4310328
NCT04539262,4224504
NCT04539262,4096101
NCT04497779,403485
NCT04497779,724304
NCT04497779,4032479
NCT04558307,37311061
NCT04537650,37311061
NCT04504734,3006322
NCT04504734,4310328
NCT04504734,4096101
NCT04504734,4224504
NCT04504734,4120014
NCT04504734,4209108
NCT04504734,4103448
NCT04530578,2212333
NCT04530578,19054702
NCT04505631,4216495
NCT04505631,4304991
NCT04537949,403485
NCT04537949,4245997
NCT04537949,4032479
NCT04537949,4181663
NCT04537949,3031203
NCT04537949,4301868
NCT04537949,4302666
NCT04537949,4313591
NCT04537949,42739976
NCT04537949,706284
NCT04537949,37392909
NCT04537949,4022675
NCT04521088,37311061
NCT04498442,4011277
NCT04516564,44783982
NCT04516564,4245997
NCT04516564,37111521
NCT04516564,4099154
NCT04516564,4181663
NCT04516564,4145308
NCT04516564,42739976
NCT04539873,35936593
NCT04539873,913915
NCT04538456,4115276
NCT04538456,4110591
NCT03226886,40218805
NCT04493359,4285602
NCT04517422,4310328
NCT04517422,4096101
NCT04522037,4120014
NCT04522037,432588
NCT04522037,4320324
NCT04522037,4096101
NCT04491240,4120014
NCT04491240,4196729
NCT04491240,4310328
NCT04523246,762503
NCT04547140,4120014
NCT04547140,35923655
NCT04547140,37311061
NCT04547140,4310328
NCT04547140,4224504
NCT04547140,4096101
NCT04547140,2212333
NCT04547140,4121879
NCT04547140,439937
NCT04506528,4120014
NCT04547283,37311061
NCT04547283,4310328
NCT04535674,4310328
NCT04535674,4196147
NCT04546581,4120014
NCT04546581,4239666
NCT04546581,4049328
NCT04516759,4169506
NCT04516759,4275337
NCT04508023,4120014
NCT04508023,44783982
NCT04498936,2212296
NCT04498936,4313591
NCT04498936,4353936
NCT04513158,4322628
NCT04513158,43012761
NCT04513158,4211531
NCT04513158,4121879
NCT04513158,41881319
NCT04513158,2212761
NCT04513158,2212333
NCT04533347,4313591
NCT04533347,45771331
NCT04494724,4120014
NCT04494724,439937
NCT04494724,4310328
NCT04494724,4096101
NCT04494724,4313591
NCT04494724,4353936
NCT04536363,4120014
NCT04536363,410346
NCT04536363,40762508
NCT04536363,41989996
NCT04536363,4320324
NCT04536363,4353936
NCT04530617,4245997
NCT04530617,4039428
NCT04530617,414638
NCT04530617,4213477
NCT04530617,4223851
NCT04525079,4099154
NCT04525079,4245997
NCT04502368,42021839
NCT04524052,4245997
NCT03871491,4091643
NCT04535063,4310328
NCT04535063,4353936
NCT04530370,4313591
NCT04530370,4233883
NCT04491994,4120014
NCT04493307,4018589
NCT04493307,35936749
NCT04493307,4322628
NCT04498247,303772
NCT04498247,4245997
NCT04498247,4055286
NCT04498247,4041161
NCT04498247,4120014
NCT04498247,4023216
NCT04498247,4245997
NCT04498247,528323
NCT04498247,4078242
NCT04498247,4215562
NCT04498247,431025
NCT04522089,40218805
NCT04522089,3739373
NCT04522089,528323
NCT04522089,4012972
NCT04522089,4214576
NCT04522089,4055285
NCT04527198,37395912
NCT04527198,4161294
NCT04529525,37111521
NCT04501796,4120014
NCT04501796,4310328
NCT04501796,4239408
NCT04501796,40487382
NCT04502342,46273598
NCT04502069,4094448
NCT04502069,45890528
NCT04502069,4189605
NCT04502069,414638
NCT04502069,4013964
NCT04502069,4148615
NCT04502069,4267147
NCT04502069,45889912
NCT04541979,4148981
NCT04541979,913915
NCT04541979,4310328
NCT04528771,4405019
NCT04528771,4353936
NCT04528771,4120014
NCT04539795,4120014
NCT04539795,4169506
NCT04501965,35923655
NCT04516941,4120014
NCT04538469,44808666
NCT04510662,35942044
NCT04510662,4178825
NCT04510662,4096101
NCT04510662,4313591
NCT04395430,40762636
NCT04551755,37044592
NCT04546776,4099676
NCT04519424,4313591
NCT04519424,4310328
NCT04519424,4096101
NCT04519424,4353936
NCT04519424,4353936
NCT04519424,4081554
NCT03474965,45889912
NCT03474965,2212319
NCT03474965,4148615
NCT03474965,2212643
NCT03474965,4480642
NCT03474965,4336683
NCT03474965,45890528
NCT03474965,4041531
NCT03474965,4041162
NCT03474965,4055286
NCT04558996,4161294
NCT04558996,4013886
NCT04558996,4120014
NCT04556318,35923655
NCT04556318,4064334
NCT04556318,4120014
NCT04509999,45771331
NCT04521036,4120014
NCT04521036,40218805
NCT04543006,703439
NCT04513314,4353713
NCT04513314,41962903
NCT04552379,4120014
NCT04526717,4353936
NCT04555213,4239666
NCT04548557,4120014
NCT04533048,37111521
NCT04533048,4245997
NCT04533048,4181663
NCT04533048,42739976
NCT04533048,706284
NCT04533048,45876059
NCT04533048,3199237
NCT04533048,4250175
NCT04497623,4353936
NCT04551768,4353936
NCT04551768,4096101
NCT04503525,40484651
NCT04532372,4313591
NCT04532372,4239408
NCT04532372,4353936
NCT04532372,4102607
NCT04532372,4148615
NCT04532372,4039428
NCT04532372,4230543
NCT04532372,4094657
NCT04532372,4189605
NCT04532372,4041531
NCT04532372,2212296
NCT04532372,37393262
NCT04532372,45766326
NCT04495543,4136928
NCT04508439,4169609
NCT04527471,4094448
NCT04527471,4158499
NCT04527471,35923655
NCT04527471,4313591
NCT04527471,4310328
NCT04537299,4096101
NCT04537299,4120014
NCT04148430,42023076
NCT04148430,4196843
NCT04148430,4102607
NCT04148430,4313591
NCT04148430,2212761
NCT04148430,2212333
NCT04148430,37392316
NCT04558385,4120014
NCT04548934,41859
NCT04491201,706335
NCT04527133,4245997
NCT04527133,4120014
NCT04527133,2212761
NCT04497324,4263971
NCT04497324,4285602
NCT04497324,4313591
NCT04497324,4233883
NCT04547127,35923655
NCT04547127,35923655
NCT04547127,4064728
NCT04555096,4120014
NCT04555096,419452
NCT04497246,41894006
NCT04526977,4133775
NCT04519320,40484652
NCT04527354,4120014
NCT04527354,36303553
NCT04527354,3008905
NCT04518969,46273315
NCT04518969,4120014
NCT04518410,37311061
NCT04518410,45771331
NCT04542447,40484652
NCT04542447,42600142
NCT04542447,4310328
NCT04542447,40762508
NCT04542447,4353936
NCT04498325,4120014
NCT04498325,4169506
NCT04498325,4313591
NCT04498325,4329601
NCT04498325,4096101
NCT04498325,40487382
NCT04498325,37392316
NCT04498325,4230543
NCT04527497,37311061
NCT04513470,4480642
NCT04513470,4336683
NCT04536090,913913
NCT04512027,40484652
NCT04541680,4120014
NCT04541680,4057304
NCT04510493,4245997
NCT04528641,4245997
NCT04528641,4055286
NCT04528641,4103448
NCT04528641,3006322
NCT04528641,4224504
NCT04528641,4152194
NCT04528641,4480266
NCT04547218,19052489
NCT04493268,4120014
NCT04530604,4322628
NCT04530604,45879249
NCT04530604,4233883
NCT04530136,4245997
NCT04530136,4310328
NCT04553705,4208169
NCT04553705,45771331
NCT04553705,4313591
NCT04553705,4310328
NCT04553705,4224504
NCT04541485,40484652
NCT04545242,4233883
NCT04545242,4353936
NCT04545242,4353713
NCT04545242,4353936
NCT04559009,4153375
NCT04559009,43303
NCT04508933,41970933
NCT04508933,4044908
NCT04529460,4120014
NCT04529460,4196134
NCT04529460,4242723
NCT04507893,4083126
NCT04507893,4120014
NCT04510038,37398766
NCT04510038,4108582
NCT04552366,448062
NCT04552366,4298431
NCT04552366,4254663
NCT04552366,4148615
NCT04552366,45889912
NCT04552366,4041531
NCT04552366,4094657
NCT04552366,4189605
NCT04552366,4230543
NCT04552366,4041697
NCT04552366,4041878
NCT04525911,86
NCT04558320,37311061
NCT04559113,42023413
NCT04559113,4313591
NCT04559113,4353936
NCT04559113,1177408
NCT04559113,4121879
NCT04559113,4322628
NCT04559113,37397915
NCT04513210,4169609
NCT04524663,4094448
NCT04548544,4281995
NCT04537806,4120014
NCT04537806,4353936
NCT04537806,4086761
