covidtrialID,procedureOMOPID
NCT04492254,45878978
NCT04492254,42539565
NCT04500626,19025274
NCT04501952,36308581
NCT04537663,4021326
NCT04537663,4208341
NCT04537663,4028623
NCT04549922,19025274
NCT04549922,19025274
NCT04549922,19025274
NCT04549922,3701751
NCT04521400,4202832
NCT04543760,4202832
NCT04543760,19025274
NCT04511923,4052536
NCT04551898,19025274
NCT04551898,429709
NCT04490486,4202832
NCT04490486,35622675
NCT04490486,4300185
NCT04490486,4208341
NCT04490486,4021976
NCT04490486,46292277
NCT04490486,4052536
NCT04556864,4052536
NCT04556864,44803204
NCT04558021,4028623
NCT04558021,4208341
NCT04558021,35807403
NCT04501783,19025274
NCT04501783,407374
NCT04501783,35608097
NCT04501783,4304358
NCT04494204,19006871
NCT04494204,19025274
NCT04494204,4207679
NCT04497454,37398742
NCT04535856,45875989
NCT04534673,44791135
NCT04534673,4202832
NCT04534673,19025274
NCT04534673,4208341
NCT04558125,432295
NCT04558125,35916704
NCT04558125,42537894
NCT04558125,3025779
NCT04558125,706637
NCT04558125,4052536
NCT04558125,4080549
NCT04558125,4056822
NCT04528888,4228759
NCT04497298,42538189
NCT04497298,4144375
NCT04497298,4144375
NCT04497298,429709
NCT04497298,4127886
NCT04497298,4117038
NCT04497298,4027509
NCT04497298,2149843
NCT04516954,706637
NCT04516954,4052536
NCT04504032,36308581
NCT04504032,4019239
NCT04504032,706637
NCT04504032,4273629
NCT04504032,4478283
NCT04504032,4080549
NCT04551547,4144375
NCT04551547,4030107
NCT04551547,4125482
NCT04551547,4314777
NCT04551547,4240345
NCT04551547,4144375
NCT04514627,4208341
NCT04514627,2721138
NCT04514627,19025274
NCT04531618,36310597
NCT04555148,19025274
NCT04555148,4052536
NCT04530656,42538189
NCT04530656,4260518
NCT04530656,4314777
NCT04530656,4021316
NCT04530656,4144375
NCT04530656,4180938
NCT04547257,42538189
NCT04507256,4027509
NCT04530357,4144375
NCT04530357,4180938
NCT04545541,4127886
NCT04545541,4052536
NCT04545541,4163872
NCT04545541,407374
NCT04547660,35622675
NCT04547660,4182536
NCT04525404,4013636
NCT04540393,42538189
NCT04540393,4027509
NCT04540185,4144375
NCT04540185,42538189
NCT04540185,4132738
NCT04495933,4240345
NCT04495933,4144375
NCT04495933,4314777
NCT04495933,4273629
NCT04495933,4144375
NCT04495933,42538189
NCT04495933,4127886
NCT04495933,4001541
NCT04495933,429799
NCT04495933,2149843
NCT04501432,40492338
NCT04559035,36308581
NCT04559035,44790257
NCT04528927,4303995
NCT04533399,4271686
NCT04558424,19025274
NCT04542967,4182536
NCT04542967,706637
NCT04542694,407374
NCT04542694,4069693
NCT04542694,4180938
NCT04542694,4302259
NCT04516811,19025274
NCT04529499,4013354
NCT04529499,19025274
NCT04529499,45768197
NCT04529499,4052536
NCT04529499,706637
NCT04529499,4307649
NCT04529499,4117038
NCT04493242,4121697
NCT04493242,4052536
NCT04494386,19025274
NCT04550351,4240345
NCT04550351,4144375
NCT04550351,4021316
NCT04550351,4125482
NCT04550351,4144375
NCT04502433,4052536
NCT04542434,19025274
NCT04492475,4052536
NCT04492475,4027509
NCT04492475,4027509
NCT04499677,4144375
NCT04025580,4144375
NCT04025580,4144375
NCT04025580,44789362
NCT04025580,4273629
NCT04498377,4300185
NCT04527224,423232
NCT04527224,4052536
NCT04527224,4314777
NCT04527224,4300185
NCT04527224,37018292
NCT04527224,4027509
NCT04527224,45882909
NCT04527224,4153285
NCT04535778,38003475
NCT04551781,4273629
NCT04551781,4300757
NCT04551781,407374
NCT04535700,706637
NCT04535700,19025274
NCT04517123,4255407
NCT04554992,4182536
NCT04509947,4271686
NCT04509947,4144375
NCT04509947,2149843
NCT04520620,38004262
NCT04495101,19025274
NCT04495101,35622675
NCT04495101,4072513
NCT04495101,423913
NCT04511650,19025274
NCT04511650,4139525
NCT04511650,40486624
NCT04511650,4052536
NCT04511650,412012
NCT04511650,4050864
NCT04511650,4273629
NCT04511650,45875989
NCT04517396,706637
NCT04527315,4013636
NCT04527315,45758235
NCT04527315,3176607
NCT04527315,4300037
NCT04527315,430094
NCT04527315,36717612
NCT04527315,46270117
NCT04527315,4293435
NCT04527315,41993163
NCT04534725,4029715
NCT04534725,19025274
NCT04534725,4052536
NCT04534725,19025274
NCT04534725,4021326
NCT04534725,757683
NCT04534725,19025274
NCT04536350,44784322
NCT04536350,19025274
NCT04536350,19006871
