covidtrialID,sponsorID
NCT04488562,sponsor_1387
NCT04488562,sponsor_1388
NCT04488562,sponsor_1389
NCT04313127,sponsor_1061
NCT04313127,sponsor_83
NCT04313127,sponsor_1062
NCT04313127,sponsor_1063
NCT04313127,sponsor_80
NCT04347538,sponsor_454
NCT04555213,sponsor_1390
NCT04355026,sponsor_1391
NCT04526717,sponsor_1392
NCT04338360,sponsor_402
NCT04505774,sponsor_1393
NCT04505774,sponsor_473
NCT04505774,sponsor_474
NCT04400058,sponsor_1394
NCT04450277,sponsor_1395
NCT04470999,sponsor_1396
NCT04470999,sponsor_1397
NCT04470999,sponsor_1398
NCT04363541,sponsor_1399
NCT04363541,sponsor_1400
NCT04363541,sponsor_1401
NCT04363541,sponsor_1402
NCT04469114,sponsor_178
NCT04469114,sponsor_215
NCT04374461,sponsor_644
NCT04377802,sponsor_1403
NCT04353336,sponsor_9
NCT04481646,sponsor_832
NCT04481646,sponsor_1404
NCT04516915,sponsor_1405
NCT04516915,sponsor_1406
NCT04516915,sponsor_1407
NCT04516915,sponsor_1408
NCT04387292,sponsor_1225
NCT04418206,sponsor_898
NCT04336657,sponsor_106
NCT04387786,sponsor_1409
NCT04387786,sponsor_456
NCT04387786,sponsor_113
NCT04506229,sponsor_590
NCT04317040,sponsor_1410
NCT04334252,sponsor_145
NCT04469647,sponsor_1411
NCT04524663,sponsor_68
NCT04480138,sponsor_554
NCT04542876,sponsor_1384
NCT04542876,sponsor_1412
NCT04544033,sponsor_9
NCT04339426,sponsor_1413
NCT04437693,sponsor_600
NCT04418245,sponsor_216
NCT04341103,sponsor_1414
NCT04350320,sponsor_1415
NCT04380987,sponsor_1416
NCT04380987,sponsor_1417
NCT04380987,sponsor_1418
NCT04380987,sponsor_1419
NCT04380987,sponsor_1420
NCT04341285,sponsor_202
NCT04341285,sponsor_1421
NCT04341285,sponsor_1422
NCT04341285,sponsor_1423
NCT04354584,sponsor_495
NCT04409509,sponsor_235
NCT04525911,sponsor_1424
NCT04519034,sponsor_1054
NCT04368221,sponsor_917
NCT04343794,sponsor_188
NCT04506268,sponsor_528
NCT04331665,sponsor_530
NCT04328272,sponsor_1425
NCT04328272,sponsor_1426
NCT04368260,sponsor_1427
NCT04373096,sponsor_530
NCT04371679,sponsor_146
NCT04542200,sponsor_113
NCT04503434,sponsor_697
NCT04537806,sponsor_1428
NCT04379375,sponsor_36
NCT04379375,sponsor_1429
NCT04352491,sponsor_1430
NCT04527224,sponsor_1431
NCT04389671,sponsor_1432
NCT04537858,sponsor_110
NCT04537858,sponsor_1433
NCT04318444,sponsor_105
NCT04462393,sponsor_1434
NCT04462393,sponsor_1435
NCT04402203,sponsor_1335
NCT04327531,sponsor_525
NCT04435717,sponsor_1436
NCT04454398,sponsor_848
NCT04357574,sponsor_381
NCT04467840,sponsor_1337
NCT04352751,sponsor_1437
NCT04498377,sponsor_1438
NCT04388670,sponsor_1439
NCT04363502,sponsor_3
NCT04435314,sponsor_647
NCT04435314,sponsor_724
NCT04396067,sponsor_218
NCT04396067,sponsor_1440
NCT04384731,sponsor_1441
NCT04384731,sponsor_341
NCT04374487,sponsor_476
NCT04502472,sponsor_1442
NCT04406038,sponsor_1443
NCT04482361,sponsor_1444
NCT04435275,sponsor_530
NCT04418128,sponsor_1445
NCT04412018,sponsor_1446
NCT04412018,sponsor_1447
NCT04412018,sponsor_1448
NCT04366154,sponsor_1449
NCT04468139,sponsor_220
NCT04558021,sponsor_1450
NCT04522076,sponsor_1451
NCT04522076,sponsor_1452
NCT04522076,sponsor_1453
NCT04318015,sponsor_830
NCT04318015,sponsor_413
NCT04354428,sponsor_1368
NCT04354428,sponsor_992
NCT04341038,sponsor_1454
NCT04341038,sponsor_1455
NCT04408170,sponsor_1456
NCT04474340,sponsor_1457
NCT04363008,sponsor_888
NCT04558424,sponsor_1078
NCT04537572,sponsor_1458
NCT04366141,sponsor_888
NCT04518969,sponsor_1459
NCT04518969,sponsor_996
NCT04551768,sponsor_1460
NCT04373759,sponsor_1461
NCT04370288,sponsor_1462
NCT04497246,sponsor_1348
NCT04497246,sponsor_996
NCT04475120,sponsor_1463
NCT04466241,sponsor_1464
NCT04466241,sponsor_1465
NCT04466241,sponsor_1466
NCT04441398,sponsor_647
NCT04441398,sponsor_724
NCT04366024,sponsor_776
NCT04440007,sponsor_848
NCT04442165,sponsor_1467
NCT04442165,sponsor_1468
NCT04442165,sponsor_1469
NCT04442165,sponsor_1470
NCT04442165,sponsor_689
NCT04486508,sponsor_1471
NCT04486508,sponsor_258
NCT04486508,sponsor_1472
NCT04486508,sponsor_1473
NCT04486508,sponsor_1474
NCT04486508,sponsor_1475
NCT04486508,sponsor_1476
NCT04486508,sponsor_1477
NCT04486508,sponsor_1478
NCT04486508,sponsor_1479
NCT04445610,sponsor_144
NCT04416139,sponsor_278
NCT04537208,sponsor_1480
NCT04537208,sponsor_1059
NCT04537208,sponsor_413
NCT04423861,sponsor_647
NCT04423861,sponsor_724
NCT04423861,sponsor_726
NCT04356677,sponsor_1460
NCT04377685,sponsor_400
NCT04377685,sponsor_1481
NCT04377685,sponsor_842
NCT04377685,sponsor_1482
NCT04377685,sponsor_1483
NCT04377685,sponsor_1484
NCT04407689,sponsor_1485
NCT04407689,sponsor_1269
NCT04407689,sponsor_1486
NCT04379076,sponsor_1485
NCT04379076,sponsor_1486
NCT04477213,sponsor_1487
NCT04551898,sponsor_672
NCT04352764,sponsor_590
NCT04445220,sponsor_1488
NCT04377997,sponsor_66
NCT04377997,sponsor_484
NCT04377997,sponsor_1489
NCT04338568,sponsor_146
NCT04338568,sponsor_1490
NCT04293692,sponsor_203
NCT04293692,sponsor_1491
NCT04445493,sponsor_1492
NCT04445493,sponsor_1493
NCT04429334,sponsor_1297
NCT04474288,sponsor_1494
NCT04474288,sponsor_1495
NCT04551781,sponsor_109
NCT04348474,sponsor_647
NCT04380714,sponsor_383
NCT04383886,sponsor_875
NCT04492358,sponsor_1496
NCT04492358,sponsor_809
NCT04386668,sponsor_947
NCT03348670,sponsor_1497
NCT03348670,sponsor_1498
NCT04507282,sponsor_1499
NCT04387890,sponsor_1239
NCT04387890,sponsor_34
NCT04345276,sponsor_288
NCT04345276,sponsor_1500
NCT04401475,sponsor_1501
NCT04401475,sponsor_1502
NCT04291729,sponsor_1503
NCT04291729,sponsor_1500
NCT04405466,sponsor_1504
NCT04375709,sponsor_1505
NCT04451317,sponsor_223
NCT04528901,sponsor_360
NCT04390061,sponsor_865
NCT04390061,sponsor_1506
NCT04390061,sponsor_1507
NCT04390061,sponsor_1508
NCT04390061,sponsor_1509
NCT04390061,sponsor_1510
NCT04390061,sponsor_1511
NCT04390061,sponsor_1512
NCT04390061,sponsor_1513
NCT04535063,sponsor_1514
NCT04545541,sponsor_1515
NCT03305341,sponsor_1497
NCT03305341,sponsor_1498
NCT04361565,sponsor_898
NCT04534712,sponsor_1139
NCT04534712,sponsor_1516
NCT04481685,sponsor_148
NCT04403880,sponsor_1517
NCT04403880,sponsor_270
NCT04403880,sponsor_1518
NCT04368988,sponsor_1519
NCT04368988,sponsor_295
NCT04362137,sponsor_904
NCT04362137,sponsor_272
NCT04362137,sponsor_395
NCT04358029,sponsor_859
NCT04358029,sponsor_860
NCT04447222,sponsor_761
NCT04447222,sponsor_292
NCT04438837,sponsor_692
NCT04416438,sponsor_1520
NCT04416438,sponsor_1521
NCT04519125,sponsor_46
NCT04519125,sponsor_44
NCT04519125,sponsor_47
NCT04519125,sponsor_1522
NCT04519125,sponsor_1523
NCT04519125,sponsor_1524
NCT04519125,sponsor_1525
NCT04519125,sponsor_1526
NCT04442178,sponsor_1485
NCT04442178,sponsor_0
NCT04442178,sponsor_1486
NCT04426201,sponsor_1485
NCT04426201,sponsor_644
NCT04426201,sponsor_1486
NCT04350580,sponsor_403
NCT04350580,sponsor_1527
NCT04350580,sponsor_1528
NCT04415060,sponsor_624
NCT04512027,sponsor_1529
NCT04512027,sponsor_1530
NCT04474301,sponsor_761
NCT04474301,sponsor_292
NCT04349202,sponsor_1531
NCT04381013,sponsor_68
NCT04521322,sponsor_1532
NCT04521322,sponsor_1514
NCT04524520,sponsor_1533
NCT04545749,sponsor_1534
NCT04545749,sponsor_1535
NCT04554433,sponsor_442
NCT04393324,sponsor_401
NCT04393324,sponsor_1536
NCT04357327,sponsor_1537
NCT04394793,sponsor_1538
NCT04366232,sponsor_1461
NCT04366232,sponsor_1539
NCT04366232,sponsor_103
NCT04548895,sponsor_1540
NCT04477083,sponsor_442
NCT04383535,sponsor_1239
NCT04500639,sponsor_167
NCT04540926,sponsor_1541
NCT04528771,sponsor_1542
NCT04528771,sponsor_1543
NCT04528771,sponsor_1544
NCT04467008,sponsor_1545
NCT04400032,sponsor_1382
NCT04400032,sponsor_1546
NCT04400032,sponsor_1547
NCT04470297,sponsor_1548
NCT04366271,sponsor_1549
NCT04366271,sponsor_192
NCT04456101,sponsor_765
NCT04548557,sponsor_1550
NCT04548557,sponsor_1551
NCT04548557,sponsor_1552
NCT04342663,sponsor_0
NCT04371640,sponsor_1553
NCT04371640,sponsor_224
NCT04387656,sponsor_292
https://ClinicalTrials.gov/show/NCT04387656,sponsor_1554
NCT04379284,sponsor_402
NCT04553705,sponsor_1363
NCT04553705,sponsor_1555
NCT04553705,sponsor_1556
NCT04553705,sponsor_1557
NCT04553705,sponsor_1558
NCT04476940,sponsor_1559
NCT04344756,sponsor_2
NCT04416113,sponsor_62
NCT04349631,sponsor_612
NCT04437719,sponsor_1560
NCT04437719,sponsor_462
NCT04533399,sponsor_1519
NCT04364893,sponsor_200
NCT04364893,sponsor_1561
NCT04370275,sponsor_1562
NCT04519372,sponsor_552
NCT04379297,sponsor_1416
NCT04379297,sponsor_1563
NCT04379297,sponsor_1564
NCT04379297,sponsor_1417
NCT04379297,sponsor_1565
NCT04379297,sponsor_1566
NCT04379297,sponsor_1567
NCT04379297,sponsor_1568
NCT04379297,sponsor_1569
NCT04382053,sponsor_904
NCT04382053,sponsor_395
NCT04488484,sponsor_1560
NCT04355897,sponsor_1570
NCT04347278,sponsor_1571
NCT04347278,sponsor_1572
NCT04347278,sponsor_1573
NCT04347278,sponsor_1574
NCT04363749,sponsor_2
NCT04348877,sponsor_144
NCT04379271,sponsor_1406
NCT04379271,sponsor_1575
NCT04497389,sponsor_277
NCT04335019,sponsor_2
NCT04344782,sponsor_2
NCT04530409,sponsor_1576
NCT04485130,sponsor_735
NCT04484493,sponsor_1009
NCT04405921,sponsor_1577
NCT04557241,sponsor_1578
NCT04557241,sponsor_1579
NCT04494646,sponsor_234
NCT04494646,sponsor_1580
NCT04401202,sponsor_1581
NCT04435223,sponsor_1582
NCT04406090,sponsor_383
NCT04497623,sponsor_1583
NCT04497623,sponsor_1584
NCT04497623,sponsor_1585
NCT04497623,sponsor_1586
NCT04449042,sponsor_485
NCT04449042,sponsor_1587
NCT04449042,sponsor_1588
NCT04449042,sponsor_127
NCT04449042,sponsor_1192
NCT04449042,sponsor_1589
NCT04449042,sponsor_1590
NCT04435795,sponsor_890
NCT04362813,sponsor_904
NCT04362813,sponsor_395
NCT04501822,sponsor_1591
NCT04351711,sponsor_216
NCT04351711,sponsor_1592
NCT04405986,sponsor_362
NCT04495816,sponsor_860
NCT04531111,sponsor_144
NCT04385069,sponsor_947
NCT04385069,sponsor_1593
NCT04385069,sponsor_1594
NCT04385069,sponsor_1595
NCT04385069,sponsor_1272
NCT04385069,sponsor_1596
NCT04408157,sponsor_64
NCT04342884,sponsor_736
NCT04395976,sponsor_1597
NCT04395976,sponsor_1598
NCT04395976,sponsor_1407
NCT04407559,sponsor_383
NCT04503447,sponsor_1467
NCT04390191,sponsor_860
NCT04390191,sponsor_1599
NCT04390191,sponsor_1600
NCT04390191,sponsor_1601
NCT04544150,sponsor_106
NCT04469491,sponsor_910
NCT04397614,sponsor_1602
NCT04328480,sponsor_1603
NCT04328480,sponsor_1604
NCT04379310,sponsor_1605
NCT04387955,sponsor_754
NCT04418544,sponsor_1606
NCT04418544,sponsor_1607
NCT04546191,sponsor_1608
NCT04557046,sponsor_471
NCT04354519,sponsor_572
NCT04407299,sponsor_62
NCT04407299,sponsor_439
NCT04377646,sponsor_1609
NCT04377646,sponsor_1610
NCT04377646,sponsor_1611
NCT04444401,sponsor_1612
NCT04530396,sponsor_944
NCT04530396,sponsor_1613
NCT04530396,sponsor_1614
NCT04542980,sponsor_1615
NCT04509973,sponsor_1616
NCT04509973,sponsor_1617
NCT04509973,sponsor_1618
NCT04509973,sponsor_1619
NCT04509973,sponsor_1620
NCT04509973,sponsor_493
NCT04509973,sponsor_1621
NCT04523012,sponsor_1622
NCT04527315,sponsor_234
NCT04472728,sponsor_1623
NCT04399733,sponsor_1624
NCT04354259,sponsor_530
NCT04323644,sponsor_1625
NCT04457349,sponsor_887
NCT04424771,sponsor_1626
NCT04438850,sponsor_1627
NCT04438850,sponsor_1628
NCT04352842,sponsor_51
NCT04429854,sponsor_1629
NCT04429854,sponsor_1630
NCT04542447,sponsor_1631
NCT04393961,sponsor_1632
NCT04393961,sponsor_1633
NCT04393961,sponsor_1634
NCT04398290,sponsor_1635
NCT04398290,sponsor_1636
NCT04398290,sponsor_1637
NCT04410549,sponsor_838
NCT04375735,sponsor_329
NCT04375735,sponsor_1638
NCT04381988,sponsor_644
NCT04462120,sponsor_106
NCT04499677,sponsor_947
NCT04499677,sponsor_1639
NCT04377308,sponsor_1640
NCT04363099,sponsor_1641
NCT04458948,sponsor_694
NCT04477954,sponsor_1642
NCT04477954,sponsor_1643
NCT04477954,sponsor_1644
NCT04477954,sponsor_1645
NCT04343001,sponsor_571
NCT04409327,sponsor_1646
NCT04341870,sponsor_2
NCT04389489,sponsor_525
NCT04502342,sponsor_1647
NCT04498299,sponsor_1648
NCT04498299,sponsor_1649
NCT04323345,sponsor_1650
NCT04348500,sponsor_1026
NCT04344288,sponsor_875
NCT04355351,sponsor_898
NCT04482673,sponsor_1651
NCT04482673,sponsor_1652
NCT04482673,sponsor_1653
NCT04488575,sponsor_1654
NCT04407585,sponsor_64
NCT04407585,sponsor_65
NCT04407585,sponsor_1655
NCT04481477,sponsor_380
NCT04344951,sponsor_1656
NCT04344951,sponsor_1657
NCT04344951,sponsor_1658
NCT04344951,sponsor_1659
NCT04344951,sponsor_1660
NCT04344951,sponsor_1661
NCT04344951,sponsor_1662
NCT04344951,sponsor_1663
NCT04530578,sponsor_1664
NCT04463706,sponsor_1665
NCT04463706,sponsor_1666
NCT04463706,sponsor_1667
NCT04463706,sponsor_1668
NCT04463706,sponsor_323
NCT04463706,sponsor_1669
NCT04463706,sponsor_1670
NCT04463706,sponsor_1671
NCT04463706,sponsor_1672
NCT04485169,sponsor_1673
NCT04485169,sponsor_1674
NCT04392128,sponsor_1675
NCT04361786,sponsor_383
NCT04361786,sponsor_1676
NCT04361786,sponsor_1677
NCT04371289,sponsor_138
NCT04554979,sponsor_62
NCT04495933,sponsor_1678
NCT04495933,sponsor_1679
NCT04495933,sponsor_1680
NCT04536285,sponsor_144
NCT04433000,sponsor_115
NCT04261517,sponsor_86
NCT04458363,sponsor_492
NCT04494204,sponsor_1681
NCT04494204,sponsor_1682
NCT04348383,sponsor_1415
NCT04352400,sponsor_1683
NCT04352400,sponsor_1684
NCT04352400,sponsor_210
NCT04383626,sponsor_62
NCT04367831,sponsor_105
NCT04334291,sponsor_1685
NCT04334291,sponsor_1686
NCT04550403,sponsor_1687
NCT04505592,sponsor_1688
NCT04505592,sponsor_803
NCT04505592,sponsor_860
NCT04389515,sponsor_525
NCT04479293,sponsor_106
NCT04346446,sponsor_1430
NCT04360824,sponsor_702
NCT04499313,sponsor_1045
NCT04499313,sponsor_1689
NCT04447469,sponsor_1690
NCT04359251,sponsor_1691
NCT04395872,sponsor_1692
NCT04527601,sponsor_493
NCT04414059,sponsor_1693
NCT04469153,sponsor_875
NCT04450017,sponsor_538
NCT04533360,sponsor_1694
NCT04518410,sponsor_270
NCT04518410,sponsor_576
NCT04518410,sponsor_1163
NCT04487574,sponsor_1695
NCT04380662,sponsor_154
NCT04375098,sponsor_1696
NCT04375098,sponsor_1697
NCT04401254,sponsor_1698
NCT04401254,sponsor_1699
NCT04411667,sponsor_1700
NCT04411667,sponsor_1394
NCT04411667,sponsor_1169
NCT04398004,sponsor_1701
NCT04420286,sponsor_216
NCT04362345,sponsor_360
NCT04453280,sponsor_1702
NCT04453280,sponsor_1703
NCT04453280,sponsor_1704
NCT04453280,sponsor_1705
NCT04453280,sponsor_1706
NCT04453280,sponsor_1250
NCT04453280,sponsor_1707
NCT04453280,sponsor_1708
NCT04453280,sponsor_1709
NCT04453280,sponsor_1710
NCT04479488,sponsor_178
NCT04479488,sponsor_1711
NCT04542993,sponsor_1712
NCT04479150,sponsor_1454
NCT04479150,sponsor_1455
NCT04424901,sponsor_1713
NCT04552483,sponsor_1714
NCT04552483,sponsor_1715
NCT04552483,sponsor_1716
NCT04552483,sponsor_1717
NCT04552483,sponsor_1718
NCT04552483,sponsor_1719
NCT04552483,sponsor_1720
NCT04552483,sponsor_1721
NCT04552483,sponsor_1722
NCT04552483,sponsor_1723
NCT04552483,sponsor_1724
NCT04515108,sponsor_659
NCT04379037,sponsor_1725
NCT04374045,sponsor_400
NCT04516811,sponsor_1726
NCT04452630,sponsor_103
NCT04502056,sponsor_1727
NCT04502056,sponsor_66
NCT04502056,sponsor_68
NCT04502056,sponsor_71
NCT04502056,sponsor_1728
NCT04505605,sponsor_1560
NCT04505605,sponsor_1729
NCT04299724,sponsor_1730
NCT04299724,sponsor_88
NCT04299724,sponsor_1731
NCT04457817,sponsor_253
NCT04457817,sponsor_1588
NCT04531345,sponsor_655
NCT04517188,sponsor_1732
NCT04348513,sponsor_1656
NCT04348513,sponsor_1733
NCT04351516,sponsor_202
NCT04559009,sponsor_1734
NCT04540120,sponsor_1735
NCT04540120,sponsor_1263
NCT04534725,sponsor_1736
NCT04521400,sponsor_254
NCT04358510,sponsor_274
NCT04558385,sponsor_1737
NCT04404218,sponsor_530
NCT04404218,sponsor_375
NCT04403646,sponsor_1738
NCT04403646,sponsor_1739
NCT04423770,sponsor_1740
NCT04491994,sponsor_1673
NCT04491994,sponsor_1741
NCT04446286,sponsor_360
NCT04459390,sponsor_106
NCT04406532,sponsor_1742
NCT04347681,sponsor_1403
NCT04347681,sponsor_1743
NCT04347681,sponsor_1744
NCT04347681,sponsor_1745
NCT04347681,sponsor_1746
NCT04347681,sponsor_1747
NCT04347681,sponsor_1748
NCT04347681,sponsor_141
NCT04347681,sponsor_1749
NCT04347681,sponsor_1750
NCT04347681,sponsor_1751
NCT04377568,sponsor_1192
NCT04377568,sponsor_1752
NCT04470648,sponsor_842
NCT04470648,sponsor_1753
NCT04470648,sponsor_2
NCT04361344,sponsor_1754
NCT04330144,sponsor_1755
NCT04342104,sponsor_1756
NCT04343144,sponsor_2
NCT04425044,sponsor_1384
NCT04425044,sponsor_1407
NCT04425044,sponsor_1757
NCT04425044,sponsor_1758
NCT04407429,sponsor_631
NCT04346797,sponsor_2
NCT04251767,sponsor_1759
NCT04359654,sponsor_947
NCT04480515,sponsor_525
NCT04368923,sponsor_62
NCT04384055,sponsor_68
NCT04347824,sponsor_1760
NCT04347824,sponsor_519
NCT04347824,sponsor_1761
NCT04347824,sponsor_1762
NCT04468971,sponsor_1763
NCT04354753,sponsor_1384
NCT04354753,sponsor_1407
NCT04354753,sponsor_1764
NCT04354753,sponsor_1765
NCT04347928,sponsor_915
NCT04531319,sponsor_655
NCT04462627,sponsor_1766
NCT04462627,sponsor_996
NCT04392531,sponsor_1132
NCT04361903,sponsor_1767
NCT04361903,sponsor_1768
NCT04361903,sponsor_1769
NCT04361903,sponsor_1770
NCT04257656,sponsor_1053
NCT04385095,sponsor_1771
NCT04412473,sponsor_360
NCT04425707,sponsor_1772
NCT04410328,sponsor_1113
NCT04410328,sponsor_1773
NCT04448145,sponsor_105
NCT04487873,sponsor_1307
NCT04532554,sponsor_1576
NCT04545008,sponsor_1774
NCT04545008,sponsor_1775
NCT04344977,sponsor_270
NCT04344977,sponsor_97
NCT04510454,sponsor_1776
NCT04420312,sponsor_1560
NCT04465058,sponsor_106
NCT04459962,sponsor_1777
NCT04414410,sponsor_1778
NCT04542031,sponsor_1779
NCT04367714,sponsor_1780
NCT04367714,sponsor_1619
NCT04367714,sponsor_1781
NCT04367714,sponsor_1620
NCT04558203,sponsor_1576
NCT04395300,sponsor_106
NCT04463004,sponsor_1782
NCT04463004,sponsor_1690
NCT04432272,sponsor_1531
NCT04500067,sponsor_1783
NCT04403035,sponsor_1784
NCT04473261,sponsor_1785
NCT04473261,sponsor_1786
NCT04473261,sponsor_1787
NCT04346264,sponsor_1788
NCT04534803,sponsor_259
NCT04534803,sponsor_1789
NCT04384471,sponsor_512
NCT04384471,sponsor_1790
NCT04384471,sponsor_458
NCT04356586,sponsor_825
NCT04356586,sponsor_145
NCT04488588,sponsor_106
NCT04494399,sponsor_188
NCT04494399,sponsor_1791
NCT04516941,sponsor_1792
NCT04516941,sponsor_1793
NCT04393428,sponsor_383
NCT04392323,sponsor_113
NCT04397939,sponsor_860
NCT04522310,sponsor_1794
NCT04526821,sponsor_140
NCT04543006,sponsor_154
NCT04335071,sponsor_1792
NCT04335071,sponsor_34
NCT04386369,sponsor_579
NCT04494984,sponsor_1795
NCT04522466,sponsor_400
NCT04522466,sponsor_1796
NCT04452643,sponsor_682
NCT04452643,sponsor_683
NCT04324190,sponsor_1797
NCT04324190,sponsor_1798
NCT04324190,sponsor_1799
NCT04338958,sponsor_1800
NCT04453748,sponsor_1801
NCT04453748,sponsor_1802
NCT04543760,sponsor_1186
NCT04497649,sponsor_9
NCT04530500,sponsor_1803
NCT04530500,sponsor_1804
NCT04452773,sponsor_1805
NCT04334850,sponsor_2
NCT04334850,sponsor_213
NCT04473105,sponsor_1272
NCT04473105,sponsor_1806
NCT04338906,sponsor_527
NCT04338906,sponsor_519
NCT04338906,sponsor_1807
NCT04338906,sponsor_1808
NCT04338906,sponsor_1809
NCT04338906,sponsor_1810
NCT04358614,sponsor_1811
NCT04358614,sponsor_1812
NCT04353011,sponsor_915
NCT04351633,sponsor_915
NCT04343092,sponsor_1813
NCT04386447,sponsor_1687
NCT04386447,sponsor_1814
NCT04513964,sponsor_1560
NCT04530370,sponsor_109
NCT04468035,sponsor_1560
NCT04373486,sponsor_360
NCT04338126,sponsor_186
NCT04433871,sponsor_1815
NCT04390139,sponsor_1816
NCT04446104,sponsor_185
NCT04401098,sponsor_1085
NCT04333693,sponsor_1817
NCT04453670,sponsor_1818
NCT04530539,sponsor_1819
NCT04479982,sponsor_106
NCT04401072,sponsor_1085
NCT04391686,sponsor_1820
NCT04325646,sponsor_293
NCT04519411,sponsor_402
NCT04363385,sponsor_797
NCT04348305,sponsor_1616
NCT04348305,sponsor_493
NCT04348305,sponsor_1617
NCT04348305,sponsor_1159
NCT04348305,sponsor_1619
NCT04466800,sponsor_917
NCT04373460,sponsor_3
NCT04373460,sponsor_1821
NCT04373460,sponsor_1822
NCT04373460,sponsor_1823
NCT04373460,sponsor_270
NCT04390464,sponsor_405
NCT04362111,sponsor_186
NCT04445337,sponsor_1824
NCT04352803,sponsor_1825
NCT04422340,sponsor_875
NCT04551755,sponsor_1335
NCT04368156,sponsor_1826
NCT04368156,sponsor_1827
NCT04377724,sponsor_1828
NCT04377724,sponsor_1829
NCT04532294,sponsor_672
NCT04531254,sponsor_1192
NCT04490824,sponsor_1830
NCT04445376,sponsor_1831
NCT04276896,sponsor_1730
NCT04276896,sponsor_88
NCT04276896,sponsor_1731
NCT04365582,sponsor_1560
NCT04298814,sponsor_80
NCT04487990,sponsor_173
NCT04359537,sponsor_1832
NCT04438863,sponsor_673
NCT04335097,sponsor_1833
NCT04335097,sponsor_1834
NCT04335097,sponsor_1003
NCT04335097,sponsor_1835
NCT04335097,sponsor_1836
NCT04520191,sponsor_694
NCT04520191,sponsor_1837
NCT04381871,sponsor_1838
NCT04381871,sponsor_1839
NCT04389801,sponsor_1840
NCT04389801,sponsor_62
NCT04513210,sponsor_1841
NCT04364737,sponsor_234
NCT04364737,sponsor_1268
NCT04364737,sponsor_1742
NCT04364737,sponsor_71
NCT04364737,sponsor_1842
NCT04364737,sponsor_1843
NCT04364737,sponsor_1637
NCT04465981,sponsor_1844
NCT04465981,sponsor_1845
NCT04501965,sponsor_1647
NCT04377503,sponsor_207
NCT04377334,sponsor_202
NCT04354610,sponsor_579
NCT04384614,sponsor_1846
NCT04384614,sponsor_1847
NCT04384614,sponsor_1611
NCT04424056,sponsor_103
NCT03376854,sponsor_548
NCT04397796,sponsor_1848
NCT04355364,sponsor_1225
NCT04355364,sponsor_360
NCT04355364,sponsor_1366
NCT04375644,sponsor_875
NCT04333862,sponsor_1792
NCT04366765,sponsor_552
NCT04535154,sponsor_1849
NCT04535154,sponsor_1003
NCT04535154,sponsor_1850
NCT04535154,sponsor_1851
NCT04535154,sponsor_1852
NCT04535154,sponsor_1853
NCT04371029,sponsor_362
NCT04349540,sponsor_1854
NCT04411446,sponsor_1855
NCT04411446,sponsor_1856
NCT04510194,sponsor_100
NCT04395456,sponsor_1857
NCT04531202,sponsor_200
NCT04547283,sponsor_1734
NCT04525287,sponsor_1858
NCT04479202,sponsor_1859
NCT04403477,sponsor_1078
NCT04403477,sponsor_878
NCT04376944,sponsor_383
NCT04412369,sponsor_406
NCT04412369,sponsor_405
NCT04412369,sponsor_1860
NCT04412369,sponsor_1331
NCT04371471,sponsor_1861
NCT04371471,sponsor_1862
NCT04537299,sponsor_402
NCT04537299,sponsor_1863
NCT04525378,sponsor_200
NCT04402944,sponsor_485
NCT04402944,sponsor_258
NCT04507893,sponsor_1864
NCT04351490,sponsor_915
NCT04372472,sponsor_1865
NCT04372472,sponsor_1048
NCT04343963,sponsor_278
NCT04512300,sponsor_62
NCT04469634,sponsor_1467
NCT04469634,sponsor_145
NCT04469634,sponsor_147
NCT04469634,sponsor_1866
NCT04469634,sponsor_825
NCT04469634,sponsor_1867
NCT04365959,sponsor_1020
NCT04411576,sponsor_199
NCT04335188,sponsor_1868
NCT04335188,sponsor_1869
NCT04522830,sponsor_1870
NCT04522830,sponsor_1871
NCT04522830,sponsor_1872
NCT04401228,sponsor_1873
NCT04510038,sponsor_1874
NCT04510038,sponsor_271
NCT04475562,sponsor_1875
NCT04526405,sponsor_1020
NCT04550325,sponsor_1876
NCT04337320,sponsor_525
NCT04337320,sponsor_1877
NCT04373811,sponsor_1560
NCT04373811,sponsor_1878
NCT04514874,sponsor_153
NCT04383548,sponsor_106
NCT04358588,sponsor_61
NCT04470739,sponsor_525
NCT04394000,sponsor_145
NCT04392713,sponsor_1879
NCT04401527,sponsor_1880
NCT04374123,sponsor_1881
NCT04479124,sponsor_525
NCT04483375,sponsor_1882
NCT04395105,sponsor_1514
NCT04495803,sponsor_1356
NCT04542044,sponsor_15
NCT04408391,sponsor_216
NCT04357431,sponsor_106
NCT04390412,sponsor_254
NCT04349410,sponsor_1883
NCT04370249,sponsor_1023
NCT04370249,sponsor_1884
NCT04405973,sponsor_1885
NCT04405973,sponsor_1421
NCT04373200,sponsor_917
NCT04445311,sponsor_439
NCT04510402,sponsor_258
NCT04510402,sponsor_1886
NCT04409249,sponsor_525
NCT04378920,sponsor_1675
NCT04378920,sponsor_1887
NCT04475575,sponsor_1875
NCT04341415,sponsor_1225
NCT04436458,sponsor_1207
NCT04410562,sponsor_696
NCT04410562,sponsor_697
NCT04410562,sponsor_698
NCT04410562,sponsor_1888
NCT04410562,sponsor_1097
NCT04537351,sponsor_1889
NCT04537351,sponsor_1890
NCT04385199,sponsor_1891
NCT04441502,sponsor_1892
NCT04333953,sponsor_1893
