covidtrialID,drugOMOPID
NCT04331899,4314777
NCT04435808,21604887
NCT04435808,1777087
NCT04435808,723634
NCT04435808,1326303
NCT04435808,19010482
NCT04435808,997276
NCT04435808,1436678
NCT04435808,72417
NCT04435808,4043776
NCT04435808,35807195
NCT04324021,35807195
NCT04327401,1518254
NCT04327401,21601607
NCT04327401,45768802
NCT04338698,724358
NCT04346628,37018197
NCT04346628,32765
NCT04346628,35807195
NCT04357457,4236208
NCT04357457,4306137
NCT04357457,44806346
NCT04357457,19006871
NCT04364763,44818461
NCT04364763,40171288
NCT04364763,1594587
NCT04364763,35807195
NCT04360356,1310149
NCT04360356,1325124
NCT04360356,1784444
NCT04360356,1715315
NCT04434131,4239521
NCT04434131,413266
NCT04322565,1101554
NCT04322565,44378
NCT04322565,1748921
NCT04322565,4287422
NCT04321616,4325686
NCT04392141,1101554
NCT04359901,1551099
NCT04359901,4029802
NCT04359901,4017294
NCT04359901,4332015
NCT04359901,35807211
NCT04319900,1762711
NCT04319900,35804629
NCT04319900,724385
NCT04355962,723814
NCT04355962,4328107
NCT04398290,19020068
NCT04398290,1361711
NCT04398290,403734
NCT04398290,35604127
NCT04398290,21602316
NCT04423861,1715315
NCT04423861,1777087
NCT04423861,1734104
NCT04363203,4325686
NCT04363203,19052489
NCT04363203,1777087
NCT04363203,21604887
NCT04363203,19012922
NCT04363203,1734104
NCT04363203,19049024
NCT04370782,45878805
NCT04370782,4172944
NCT04370782,21604887
NCT04370782,1777087
NCT04370782,1792515
NCT04370782,35807386
NCT04370782,21604686
NCT04370782,19135791
NCT04323592,4296473
NCT04323592,41955151
NCT04323592,21601607
NCT04323592,40171288
NCT04330638,36203427
NCT04330638,35807195
NCT04330638,4242843
NCT04330638,35807403
NCT04330638,35807405
NCT04330638,4112808
NCT04330638,4194767
NCT04328961,21604887
NCT04328961,1777087
NCT04328961,72417
NCT04328961,4043776
NCT04328961,1326303
NCT04328961,19010482
NCT04328961,997276
NCT04328961,1436678
NCT04328961,35807195
NCT04432324,4103791
NCT04432324,19006871
NCT04432324,2000019
NCT04432324,15636
NCT04432324,429709
NCT04387760,1777087
NCT04387760,32765
NCT04387760,4242843
NCT04337918,19025274
NCT04337918,423913
NCT04335123,4253605
NCT04335123,42539487
NCT04335123,4319163
NCT04335123,37017208
NCT04335123,35624556
NCT04335123,1317967
NCT04335123,19006871
NCT04335123,1321341
NCT04335123,4194767
NCT04335123,4021129
NCT04397757,413266
NCT04397757,4138659
NCT04397757,429709
NCT04397757,1777087
NCT04334460,19052489
NCT04334460,1792515
NCT04334460,1777087
NCT04334460,3580744
NCT04334460,44818461
NCT04334460,4253603
NCT04334460,38003144
NCT04334460,429709
NCT04363463,4008971
NCT04356833,358034
NCT04261907,19025274
NCT04261907,1748921
NCT04261907,429709
NCT04357444,4194767
NCT04357444,4236208
NCT04357444,4052536
NCT04341727,1792515
NCT04341727,1777087
NCT04341727,1734104
NCT04341727,429709
NCT04341727,19018544
NCT04341727,19049024
NCT04412538,4024018
NCT04412538,413266
NCT04412538,4194672
NCT04412538,35807483
NCT04412538,36712814
NCT04412538,40725
NCT04412538,1551099
NCT04412538,45882364
NCT04412538,40234164
NCT04412538,36310337
NCT04412538,1001419
NCT04412538,4025988
NCT04412538,111041
NCT04412538,785649
NCT04412538,4103415
NCT04412538,4288455
NCT04413864,19061088
NCT04389840,4138659
NCT04389840,723814
NCT04389840,44783007
NCT04389840,35807261
NCT04389840,40241331
NCT04389840,45775372
NCT04389840,43013024
NCT04389840,45892847
NCT04389840,358034
NCT04389840,1112807
NCT04389840,35807468
NCT04389840,1322184
NCT04389840,40241186
NCT04389840,40163718
NCT04389840,4253598
NCT04389840,4242843
NCT04389840,43531866
NCT04389840,4253603
NCT04389840,19052489
NCT04389840,19025274
NCT04424134,97025
NCT04424134,19030493
NCT04424134,19025274
NCT04361643,19026972
NCT04361643,4236208
NCT04361643,4325686
NCT04361643,19052489
NCT04382651,4148887
NCT04382651,4236208
NCT04382651,432602
NCT04382651,36310369
NCT04382651,35807403
NCT04382651,35807403
NCT04382651,44132772
NCT04382651,4194767
NCT04382651,19052489
NCT04382651,4325686
NCT04317092,40171288
NCT04317092,4236208
NCT04362137,40244464
NCT04362137,36310369
NCT04362137,4242843
NCT04362137,35807403
NCT04362137,40171288
NCT04362137,1114375
NCT04405908,4024018
NCT04405908,4077727
NCT04405908,21601607
NCT04405908,723738
NCT04405908,21603849
NCT04405908,4242843
NCT04405908,4008249
NCT04405908,413266
NCT04405908,40253603
NCT04405908,4138659
NCT04350684,1777087
NCT04350684,173817
NCT04375202,1101554
NCT04375202,4236208
NCT04375202,4306811
NCT04375202,40171288
NCT04261517,1777087
NCT04389411,1154161
NCT04389580,38003144
NCT04389580,4092441
NCT04389580,1501761
NCT04389580,1436678
NCT04389580,40163541
NCT04389580,1315946
NCT04389580,730548
NCT04389580,1763204
NCT04389580,1503057
NCT04389580,734275
NCT04341584,1114375
NCT04345614,19006871
NCT04345614,40796107
NCT04345614,4295112
NCT04345614,35807195
NCT04244591,21601607
NCT04362176,4239521
NCT04351620,45767456
NCT04351620,1792515
NCT04351620,417825
NCT04351620,35624556
NCT04351620,135486
NCT04351620,35629362
NCT04351620,1309944
NCT04351620,19133832
NCT04351620,19133981
NCT04351620,1326303
NCT04351620,36238096
NCT04351620,3623303
NCT04351620,1351461
NCT04351620,36230603
NCT04351620,36232162
NCT04351620,1353256
NCT04351620,21604389
NCT04351620,74091
NCT04351620,734275
NCT04351620,745466
NCT04351620,705103
NCT04351620,742267
NCT04351620,1436678
NCT04351620,36309788
NCT04351620,721724
NCT04351620,710062
NCT04351620,778268
NCT04351620,798834
NCT04331613,4236208
NCT04331613,35807195
NCT04273321,3186744
NCT04273321,40796107
NCT04420741,1344992
NCT04375735,19006871
NCT04359810,4026588
NCT04359810,4008249
NCT04402944,36241494
NCT04425460,32765
NCT04425460,19052489
NCT04425460,4236208
NCT04425460,429709
NCT04425460,4238439
NCT04382729,36308419
NCT04437823,35622457
NCT04437823,1836191
NCT04437823,4194767
NCT04334967,1777087
NCT04334967,1326303
NCT04334967,1309944
NCT04334967,135486
NCT04334967,1351461
NCT04334967,1711759
NCT04334967,40239056
NCT04334967,1525746
NCT04334967,19010927
NCT04334967,43532299
NCT04334967,35200803
NCT04334967,4290025
NCT04334967,715934
NCT04334967,190104
NCT04334967,45776944
NCT04334967,1508439
NCT04334967,1309161
NCT04334967,74579
NCT04334967,1353256
NCT04334967,35200286
NCT04365517,21600783
NCT04365517,1525215
NCT04365517,40171288
NCT04390152,4238439
NCT04408209,4150617
NCT04408209,413266
NCT04379336,4173939
NCT04379336,4224323
NCT04379336,44808392
NCT04379336,1792515
NCT04379336,1777087
NCT04379336,173817
NCT04379336,35804629
NCT04415073,715764
NCT04415073,1792515
NCT04415073,1777087
NCT04415073,21601607
NCT04415073,1551099
NCT04415073,4253598
NCT04415073,3580744
NCT04415073,44818461
NCT04415073,4253603
NCT04415073,4065402
NCT04326920,1308432
NCT04326920,4135794
NCT04326920,751246
NCT04326920,35807195
NCT04348695,40244464
NCT04348695,1539403
NCT04348695,4139463
NCT04252274,1756831
NCT04252274,4287422
NCT04252274,4236208
NCT04345848,36674433
NCT04345848,36674433
NCT04345848,1367571
NCT04360824,358034
NCT04360824,1912789
NCT04360824,1301025
NCT04360824,1367571
NCT04353180,38003144
NCT04353180,4092441
NCT04353180,1501761
NCT04335552,4049795
NCT04335552,1777087
NCT04335552,21604887
NCT04355364,1125443
NCT04355364,4236208
NCT04358926,4057432
NCT04412057,4253598
NCT04412057,4319323
NCT04412057,44789965
NCT04412057,19006871
NCT04412057,4194767
NCT04412057,4306137
NCT04412057,42800027
NCT04399980,45761472
NCT04399980,4295112
NCT04399980,1314273
NCT04399980,1114375
NCT04399980,43531866
NCT04399980,40171288
NCT04399980,1186087
NCT04399980,42536143
NCT04399980,19010482
NCT04399980,19014878
NCT04399980,1310317
NCT04399980,190689
NCT04399980,4236208
NCT04399980,35807195
NCT04399980,19049228
NCT04399980,155231
NCT04399980,17184
NCT04351191,21600047
NCT04351191,44358376
NCT04346615,429709
NCT04346615,1510475
NCT04346615,35200584
NCT04346615,3749908
NCT04346615,715865
NCT04346615,4325686
NCT04346615,4153354
NCT04346615,4300303
NCT04366791,282813
NCT04358783,19025274
NCT04358783,413266
NCT04425629,757679
NCT04425629,19117912
NCT04425629,3006449
NCT04388410,413266
NCT04363437,1101554
NCT04363437,19052489
NCT04363437,37499271
NCT04363437,1594587
NCT04363437,173817
NCT04344782,1397141
NCT04344782,19025274
NCT04344782,4236208
NCT04351516,4008859
NCT04351516,4199139
NCT04351516,19071967
NCT04351516,19071968
NCT04351516,1777087
NCT04334382,1792515
NCT04334382,1777087
NCT04334382,1734104
NCT04334382,4325686
NCT04334382,4008859
NCT04334382,4278527
NCT04334382,135486
NCT04334382,1309944
NCT04334382,1351461
NCT04334382,1353256
NCT04334382,4049795
NCT04414124,19025274
NCT04344756,358034
NCT04344756,1308473
NCT04344756,4236208
NCT04344756,4003649
NCT04344756,358034
NCT04344756,4056822
NCT04424901,133127
NCT04424901,42536924
NCT04424901,35807195
NCT04278963,37033143
NCT04278963,4236208
NCT04278963,19071968
NCT04278963,429709
NCT04362189,35807195
NCT04362189,35941093
NCT04366908,19035569
NCT04366908,19095164
NCT04275388,4024018
NCT04275388,45758141
NCT04346147,42733868
NCT04381936,44090354
NCT04372628,4099958
NCT04372628,19052489
NCT04372628,1777087
NCT04372628,1792515
NCT04372628,173817
NCT04372628,19012922
NCT04372628,19135791
NCT04372628,1309944
NCT04372628,1335606
NCT04372628,1362979
NCT04372628,40163615
NCT04372628,135486
NCT04372628,19050087
NCT04372628,1351461
NCT04372628,1353256
NCT04372628,1360421
NCT04372628,1370109
NCT04372628,1333379
NCT04372628,1318011
NCT04372628,21604686
NCT04372628,710062
NCT04372628,797617
NCT04372628,715939
NCT04372628,778268
NCT04372628,1734104
NCT04372628,1797513
NCT04372628,17505
NCT04372628,174694
NCT04372628,1754994
NCT04372628,1742253
NCT04372628,1716903
NCT04372628,173037
NCT04372628,35807386
NCT04372628,766529
NCT04372628,794852
NCT04372628,739323
NCT04372628,785788
NCT04372628,74579
NCT04372628,766814
NCT04372628,700299
NCT04372628,735979
NCT04372628,712615
NCT04372628,135031
NCT04372628,997276
NCT04372628,932196
NCT04372628,715997
NCT04372628,110364
NCT04372628,100056
NCT04372628,1140643
NCT04372628,930021
NCT04372628,963987
NCT04372628,1126557
NCT04372628,1145379
NCT04372628,1305637
NCT04372628,43013119
NCT04372628,1592085
NCT04372628,40230761
NCT04372628,708298
NCT04372628,734275
NCT04372628,74091
NCT04372628,1337107
NCT04372628,1763204
NCT04372628,1316262
NCT04372628,1539403
NCT04372628,1398039
NCT04372628,1150836
NCT04372628,704599
NCT04381884,1784444
NCT04381884,3039315
NCT04381884,1777087
NCT04381884,1792515
NCT04381884,1748921
NCT04381884,1734104
NCT04381884,723814
NCT04352933,1777087
NCT04352933,1792515
NCT04352933,1326303
NCT04352933,176634
NCT04352933,1309944
NCT04352933,1716903
NCT04352933,19010482
NCT04352933,19000498
NCT04352933,1750461
NCT04352933,1797513
NCT04352933,17505
NCT04352933,752061
NCT04352933,1754994
NCT04379492,1777087
NCT04379492,21604887
NCT04379492,21604172
NCT04379492,19000498
NCT04379492,19136008
NCT04379492,1763204
NCT04379492,1777417
NCT04379492,19135791
NCT04379492,1309944
NCT04379492,1370109
NCT04379492,1362979
NCT04379492,1351461
NCT04379492,1360421
NCT04379492,135486
NCT04379492,4173442
NCT04379492,19052489
NCT04379492,4049795
NCT04344041,19009405
NCT04344041,19025274
NCT04329611,1777087
NCT04329611,1792515
NCT04329611,21604887
NCT04329611,36231296
NCT04329611,19048037
NCT04329611,19000498
NCT04329611,1760616
NCT04329611,19033634
NCT04329611,19010482
NCT04329611,1711759
NCT04329611,1326303
NCT04334928,1734104
NCT04334928,794852
NCT04334928,932196
NCT04334928,17505
NCT04334928,19037833
NCT04334928,739323
NCT04334928,174694
NCT04334928,176634
NCT04334928,766529
NCT04334928,19048037
NCT04334928,19000498
NCT04334928,110364
NCT04334928,173037
NCT04334928,1351461
NCT04334928,1360421
NCT04334928,1760616
NCT04334928,1370109
NCT04334928,700299
NCT04334928,1309944
NCT04351763,1309944
NCT04351763,19018544
NCT04351763,4253363
NCT04374032,429709
NCT04374032,3186744
NCT04374032,766529
NCT04374032,133786
NCT04374032,35807487
NCT04361032,40171288
NCT04361032,1777087
NCT04361032,1711947
NCT04361032,1301025
NCT04361032,1367571
NCT04393792,1780601
NCT04393792,35807048
NCT04335305,44378
NCT04335305,1792515
NCT04335305,40171288
NCT04335305,4017294
NCT04335305,21601607
NCT04335305,150627
NCT04375098,4008249
NCT04375098,4179735
NCT04375098,35807195
NCT04325061,44791955
NCT04325061,21601607
NCT04325061,21601607
NCT04357106,1734104
NCT04357106,1748921
NCT04357106,35804629
NCT04357106,40171288
NCT04357106,1777087
NCT04408235,1301025
NCT04408235,1367571
NCT04408235,358034
NCT04408235,358034
NCT04408235,42539565
NCT04408235,1315865
NCT04327206,4173939
NCT04327206,4148055
NCT04327206,4314777
NCT04327206,723814
NCT04327206,722871
NCT04327206,40213261
NCT04327206,37109774
NCT04327206,4173939
NCT04327206,4173939
NCT04321993,4049795
NCT04321993,715764
NCT04321993,19052489
NCT04384380,1777087
NCT04384380,19052489
NCT04357860,1594587
NCT04357860,4236208
NCT04357860,4166052
NCT04357860,4012396
NCT04357860,21601607
NCT04357860,723738
NCT04357860,4253598
NCT04357860,19009405
NCT04357860,4046883
NCT04357860,1734104
NCT04357860,35807403
NCT04357860,4008249
NCT04357860,429709
NCT04344457,37033143
NCT04344457,4236208
NCT04344457,4049795
NCT04344457,2108538
NCT04344457,429709
NCT04328272,4325686
NCT04328272,19052489
NCT04352751,19011034
NCT04352751,905518
NCT04344730,1518254
NCT04344730,4236208
NCT04349631,35807195
NCT04349631,35941093
NCT04343976,35804629
NCT04343976,724049
NCT04343976,44818461
NCT04343976,35807405
NCT04343976,4253603
NCT04343976,40161532
NCT04343976,35807409
NCT04343976,35807409
NCT04343976,40213256
NCT04377646,4236208
NCT04377646,74579
NCT04377646,190861
NCT04377646,1539403
NCT04377646,930021
NCT04377646,40684608
NCT04377646,4280004
NCT04377646,46234437
NCT04377646,1309799
NCT04377646,766814
NCT04377646,40241186
NCT04377646,932196
NCT04377646,1792515
NCT04377646,1777087
NCT04377646,35625639
NCT04363866,724252
NCT04363866,4588805
NCT04363866,4236208
NCT04363866,40295754
NCT04324996,4141759
NCT04324996,35807403
NCT04324996,412509
NCT04382040,19025274
NCT04374526,413266
NCT04346667,21600047
NCT04346667,3580636
NCT04348071,35807404
NCT04348071,4306811
NCT04348071,4029802
NCT04348071,44818461
NCT04348071,35807449
NCT04348071,4242843
NCT04348071,19014878
NCT04348071,19010482
NCT04348071,1777087
NCT04348071,1792515
NCT04348071,4314777
NCT04348071,40244464
NCT04409873,765645
NCT04409873,35625637
NCT04409873,35625639
NCT04409873,3580636
NCT04409873,40758568
NCT04409873,1777087
NCT04432987,1125443
NCT04401423,42539487
NCT04401423,4253605
NCT04401423,44792581
NCT04352400,417825
NCT04352400,1367571
NCT04352400,4194767
NCT04435795,4165029
NCT04435795,1541079
NCT04435795,1551099
NCT04435795,4024511
NCT04435795,36203427
NCT04435795,4079631
NCT04435795,19087208
NCT04307693,4325686
NCT04307693,19052489
NCT04420247,1792515
NCT04420247,1777087
NCT04405570,19052489
NCT04405570,173817
NCT04405570,1762711
NCT04405570,1792515
NCT04405570,1777087
NCT04405570,1734104
NCT04405570,4120532
NCT04405570,429709
NCT04382066,35625639
NCT04382066,42900474
NCT04382066,35807403
NCT04382066,1792515
NCT04382066,4236208
NCT04382066,4167125
NCT04382066,955372
NCT04382066,4306811
NCT04355143,4253604
NCT04355143,40787
NCT04355143,4306811
NCT04355143,44791079
NCT04366323,35622457
NCT04366323,4242843
NCT04303507,1792515
NCT04303507,1777087
NCT04303507,35625639
NCT04355676,4116247
NCT04355676,36310322
NCT04355676,4029802
NCT04355676,1777087
NCT04390594,4268147
NCT04342663,4029802
NCT04342663,46272973
NCT04354597,1717327
NCT04354597,997276
NCT04354597,1326303
NCT04354597,4046883
NCT04354597,19010482
NCT04354597,1310149
NCT04354597,1754994
NCT04354597,19052489
NCT04354597,19071968
NCT04325893,423913
NCT04325893,1777087
NCT04325893,1734104
NCT04377750,40171288
NCT04377750,4236208
NCT04365127,155231
NCT04364022,723634
NCT04364022,36310611
NCT04364022,173817
NCT04364022,1777087
NCT04364022,931973
NCT04364022,45876157
NCT04384445,4279309
NCT04384445,4194767
NCT04345276,19025274
NCT04345276,1748921
NCT04345276,931973
NCT04418128,35807195
NCT04393727,4008249
NCT04384588,413266
NCT04333628,3580636
NCT04333628,35625641
NCT04333628,45882884
NCT04333628,1792515
NCT04411667,38002947
NCT04405739,4049795
NCT04405739,4029802
NCT04405739,413266
NCT04405739,1777087
NCT04405739,1792515
NCT04405739,429709
NCT04405739,723814
NCT04377789,19060393
NCT04382131,4242843
NCT04280588,4084374
NCT04280588,35807403
NCT04393246,4022675
NCT04393246,4236208
NCT04393246,4207679
NCT04393246,3186744
NCT04393246,4024511
NCT04393246,1305058
NCT04393246,19014878
NCT04393246,19010482
NCT04393246,950637
NCT04393246,19052489
NCT04393246,414638
NCT04393246,4325686
NCT04335032,4236208
NCT04335032,19110701
NCT04335032,1310149
NCT04335032,45883113
NCT04335032,4253598
NCT04335032,21601607
NCT04335032,35807195
NCT04335032,19025274
NCT04330690,36203427
NCT04330690,4079631
NCT04273529,38003144
NCT04363840,35807487
NCT04363840,4024511
NCT04385095,40776232
NCT04385095,4236208
NCT04385095,1799139
NCT04323631,1777087
NCT04323631,1792515
NCT04323631,1734104
NCT04323631,135486
NCT04323631,1309944
NCT04323631,1326303
NCT04323631,1351461
NCT04323631,1353256
NCT04323631,700299
NCT04323631,74579
NCT04323631,4016919
NCT04273581,38003144
NCT04305457,19025274
NCT04404361,35918856
NCT04404361,4306811
NCT04404361,35919104
NCT04404361,35807403
NCT04404361,40171288
NCT04404361,1114375
NCT04404361,36674433
NCT04404361,40660912
NCT04404361,36712825
NCT04404361,1112807
NCT04403243,1101554
NCT04403243,40244464
NCT04403243,45892883
NCT04403243,21601607
NCT04403243,19025274
NCT04366739,794852
NCT04366739,4236208
NCT04366739,1558471
NCT04366739,797617
NCT04366739,715939
NCT04366739,19037833
NCT04366739,777221
NCT04366739,40799016
NCT04366739,1792515
NCT04366739,1777087
NCT04370236,19137042
NCT04370236,21601607
NCT04370236,1787101
NCT04370236,1114375
NCT04370236,40171288
NCT04370236,429709
NCT04370236,4236208
NCT04370236,35807195
NCT04370236,1112807
NCT04387240,35917384
NCT04387240,36310611
NCT04366232,4242843
NCT04366232,4253598
NCT04366232,21601607
NCT04366232,140641
NCT04366232,1114375
NCT04366232,40244464
NCT04347538,40080073
NCT04347538,36311072
NCT04397328,41965
NCT04397328,19033634
NCT04397328,1711759
NCT04397328,19048037
NCT04397328,19000498
NCT04397328,1309944
NCT04397328,1326303
NCT04397328,1362979
NCT04397328,135486
NCT04397328,1351461
NCT04397328,1370109
NCT04397328,1353256
NCT04397328,1742253
NCT04397328,1797513
NCT04397328,1716903
NCT04397328,1734104
NCT04397328,17505
NCT04397328,174694
NCT04397328,985708
NCT04397328,1703653
NCT04397328,110364
NCT04397328,1140643
NCT04397328,4273629
NCT04397328,1792515
NCT04397328,1777087
NCT04397328,21604887
NCT04397328,46270079
NCT04397328,1125315
NCT04397328,37017208
NCT04302766,4140762
NCT04302766,173817
NCT04397718,1905841
NCT04397718,35807444
NCT04397718,3580636
NCT04397718,40796107
NCT04397718,1777087
NCT04397718,1792515
NCT04397718,1734104
NCT04397718,35621899
NCT04397718,42536116
NCT04397718,985708
NCT04397718,40239056
NCT04397718,19049228
NCT04397718,36444848
NCT04397718,43532113
NCT04344288,1551099
NCT04344288,724338
NCT04344288,723814
NCT04344288,19025274
NCT04441398,44378
NCT04441398,1715315
NCT04441398,724358
NCT04441398,724113
NCT04339426,1734104
NCT04356534,4178303
NCT04356534,19011034
NCT04356534,905518
NCT04426201,4126018
NCT04426201,4132855
NCT04392414,3045536
NCT04392414,19025274
NCT04343963,75974
NCT04343963,4242843
NCT04343963,37398193
NCT04343963,35807188
NCT04343963,4024511
NCT04359277,1367571
NCT04431453,715764
NCT04431453,19052489
NCT04431453,19071968
NCT04355429,1340128
NCT04355429,42539487
NCT04435314,44378
NCT04435314,1715315
NCT04435314,35625639
NCT04435314,4150981
NCT04435314,724113
NCT04365582,1734104
NCT04365582,1777087
NCT04365582,173817
NCT04385186,4078627
NCT04385186,1351935
NCT04385186,19011034
NCT04385186,19062817
NCT04385186,4242843
NCT04263402,4242843
NCT04263402,2718823
NCT04263402,4479246
NCT04263402,4074661
NCT04293887,35804629
NCT04381377,429709
NCT04402060,3199629
NCT04402060,4253598
NCT04402060,4024511
NCT04402060,724048
NCT04402060,724252
NCT04356690,1350504
NCT04356690,4325686
NCT04356690,19052489
NCT04356690,19006871
NCT04356690,4328107
NCT04356690,1114375
NCT04356690,42900474
NCT04356690,40171288
NCT04356690,1777087
NCT04356690,1101554
NCT04356690,1734104
NCT04356690,1738521
NCT04333368,4052536
NCT04350593,1343916
NCT04350593,4049795
NCT04350593,1314512
NCT04350593,44785829
NCT04350593,43526465
NCT04350593,45774751
NCT04350593,793293
NCT04350593,35807195
NCT04350593,4128938
NCT04350593,1314512
NCT04350593,4140762
NCT04350593,715764
NCT04327349,35604506
NCT04327349,929638
NCT04327349,984232
NCT04327349,35807206
NCT04327349,37017208
NCT04327349,4108445
NCT04350281,35804629
NCT04350281,1777087
NCT04350281,4049795
NCT04350281,4029802
NCT04350281,413266
NCT04386850,19009405
NCT04386850,4186908
NCT04386850,40796107
NCT04386850,19095309
NCT04388709,4024511
NCT04388709,45772372
NCT04388709,4077953
NCT04412785,37311061
NCT04412785,35917384
NCT04412785,21601607
NCT04412785,1551099
NCT04412785,42536024
NCT04412785,35807369
NCT04412785,429709
NCT04326426,42536105
NCT04349098,19025274
NCT04349098,4116247
NCT04349098,4325686
NCT04349098,19052489
NCT04349098,4313609
NCT04399889,4194767
NCT04399889,4082398
NCT04399889,4029629
NCT04379518,19025274
NCT04379518,35804629
NCT04379518,35807364
NCT04379518,45892531
NCT04379518,3199629
NCT04370223,36676594
NCT04394117,4253605
NCT04394117,42903427
NCT04394117,37206733
NCT04394117,4194767
NCT04348305,723814
NCT04348305,975125
NCT04377620,40244464
NCT04377620,44818461
NCT04377620,40100282
NCT04377620,35807208
NCT04377620,35807403
NCT04342182,4588466
NCT04350931,4242843
NCT04350931,4173939
NCT04350931,19010871
NCT04417335,45768802
NCT04417335,4224323
NCT04417335,44808392
NCT04345523,4049795
NCT04380519,19052489
NCT04380519,40171288
NCT04380519,4242843
NCT04380519,46237097
NCT04380519,1114375
NCT04380519,4129296
NCT04380519,35807404
NCT04380519,1310317
NCT04358211,413266
NCT04358211,4239521
NCT04351724,4049795
NCT04351724,1792515
NCT04351724,1777087
NCT04351724,1309944
NCT04351724,1003744
NCT04351724,36674433
NCT04351724,1317967
NCT04351724,35807449
NCT04351724,40171288
NCT04353674,45761496
NCT04320615,722871
NCT04320615,36310369
NCT04320615,35807403
NCT04320615,4310717
NCT04320615,35807195
NCT04320615,37311061
NCT04320615,19052489
NCT04374279,19052489
NCT04374279,1344381
NCT04374279,406165
NCT04374279,1784444
NCT04374279,4194767
NCT04374279,41965
NCT04374279,4167299
NCT04374279,4037956
NCT04374279,1763204
NCT04374279,1310149
NCT04358068,19135791
NCT04358068,35624556
NCT04358068,703439
NCT04358068,173817
NCT04358068,1762711
NCT04358068,1792515
NCT04358068,1777087
NCT04358068,1734104
NCT04358068,417825
NCT04359511,4072111
NCT04403269,4236208
NCT04403269,4200842
NCT04403269,19117912
NCT04403269,4049795
NCT04405921,1777087
NCT04327388,37018292
NCT04327388,723814
NCT04347941,4153431
NCT04374487,413266
NCT04374487,4239521
NCT04355494,356115
NCT04336462,724233
NCT04336462,4331893
NCT04336462,439787
NCT04411446,19025274
NCT04411446,4186908
NCT04341116,4165029
NCT04341116,42536114
NCT04341116,724211
NCT04341116,150627
NCT04341116,36310369
NCT04341116,35807403
NCT04432298,35807195
NCT04432298,4225446
NCT04432298,722871
NCT04400058,35625639
NCT04400058,38002947
NCT04400058,21602785
NCT04400058,40171288
NCT04400058,35804629
NCT04400058,4049795
NCT04412486,4239521
NCT04412486,413266
NCT04412486,4148887
NCT04382924,44814542
NCT04382924,4090378
NCT04382924,4237197
NCT04382924,1792515
NCT04382924,1734104
NCT04382924,35804629
NCT04382924,40171288
NCT04382924,40244464
NCT04346589,37311061
NCT04358406,35807195
NCT04358406,4273629
NCT04357028,413266
NCT04357028,35917384
NCT04324463,1101554
NCT04324463,19010482
NCT04324463,1307863
NCT04324463,931973
NCT04324463,4167299
NCT04324463,4240901
NCT04324463,4082555
NCT04324463,35807312
NCT04324463,35807261
NCT04324463,35807463
NCT04324463,1367571
NCT04324463,4167299
NCT04324463,4240901
NCT04324463,40241331
NCT04324463,358034
NCT04324463,1367571
NCT04324463,35621782
NCT04324463,173817
NCT04324463,740275
NCT04324463,985708
NCT04324463,358034
NCT04348409,1715315
NCT04348409,1777087
NCT04348409,1734104
NCT04329832,1777087
NCT04329832,1734104
NCT04329832,4278527
NCT04329832,135486
NCT04329832,1309944
NCT04329832,1351461
NCT04329832,1353256
NCT04329832,997276
NCT04329832,1362979
NCT04329832,734275
NCT04329832,74091
NCT04329832,1370109
NCT04395105,723814
NCT04422509,4021129
NCT04422509,4253605
NCT04422509,4211515
NCT04422509,722871
NCT04422509,19025274
NCT04343248,757679
NCT04343248,3580636
NCT04343248,4140762
NCT04343248,35807195
NCT04343248,4236208
NCT04355052,37398193
NCT04311697,4173442
NCT04311697,724091
NCT04354831,4239521
NCT04354831,501343
NCT04410328,35807468
NCT04410328,42535986
NCT04410328,723583
NCT04410328,36674433
NCT04410328,40163541
NCT04410328,1367571
NCT04410328,19008106
NCT04410328,133127
NCT04410328,1112807
NCT04410328,37017208
NCT04379271,19052489
NCT04379271,1912789
NCT04379271,190689
NCT04379271,1305058
NCT04379271,36676771
NCT04379271,1151422
NCT04379271,1367268
NCT04379271,1378382
NCT04379271,903643
NCT04379271,1363387
NCT04379271,1325363
NCT04379271,40167554
NCT04379271,19010309
NCT04379271,1510813
NCT04379271,1101554
NCT04379271,723604
NCT04379271,1101898
NCT04379271,1101922
NCT04379271,1792515
NCT04379271,1777087
NCT04379271,429709
NCT04379271,19025274
NCT04357782,4588466
NCT04357782,1560524
NCT04416919,42903913
NCT04343755,4122259
NCT04343755,4103791
NCT04343755,4023917
NCT04343755,19006871
NCT04373044,35807403
NCT04373044,35807404
NCT04373044,35807403
NCT04373044,35807403
NCT04373044,1151422
NCT04373044,19052489
NCT04373044,4236208
NCT04276987,1912789
NCT04276987,3186744
NCT04276987,4186908
NCT04276987,745466
NCT04276987,745466
NCT04276987,35621911
NCT04276987,36309788
NCT04276987,42536022
NCT04350580,72438
NCT04350580,19071968
NCT04425772,3044754
NCT04425772,38003144
NCT04373733,1777087
NCT04373733,1734104
NCT04373733,437168
NCT04373733,19010696
NCT04373733,32765
NCT04386447,37018292
NCT04386447,4236208
NCT04386447,4126018
NCT04360759,429709
NCT04360759,1792515
NCT04360759,1777087
NCT04360759,135466
NCT04360759,4049795
NCT04411602,413266
NCT04331795,1343916
NCT04331795,1343916
NCT04331795,40171288
NCT04331795,45883741
NCT04331795,4332015
NCT04331795,724252
NCT04331795,724252
NCT04331795,4029802
NCT04331795,4019381
NCT04331795,4029802
NCT04331795,1312706
