covidtrialID,conditionOMOPID
NCT04343092,36304118
NCT04343092,4299535
NCT04343092,4299535
NCT04343092,4188824
NCT04329923,437663
NCT04329923,254761
NCT04329923,312437
NCT04329923,4158829
NCT04329923,4117112
NCT04425733,43739
NCT04425733,457659
NCT04425733,46271813
NCT04425733,4030518
NCT04425733,40757139
NCT04416048,45882797
NCT04416048,4179955
NCT04416048,4052648
NCT04416048,4217246
NCT04416048,3184007
NCT04416048,439847
NCT04416048,439847
NCT04416048,4310996
NCT04416048,4116092
NCT04416048,4066212
NCT04416048,4029023
NCT04416048,411978
NCT04416048,4332246
NCT04416048,4027663
NCT04416048,4142947
NCT04416048,4316228
NCT04416048,256449
NCT04416048,4140465
NCT04416048,43529712
NCT04416048,37016731
NCT04416048,443392
NCT04416048,36307567
NCT04416048,313217
NCT04416048,43530807
NCT04416048,43021965
NCT04416048,4105297
NCT04416048,4161455
NCT04416048,4243475
NCT04416048,4026125
NCT04416048,45878255
NCT04416048,35807484
NCT04416048,457659
NCT04416048,706376
NCT04416048,4013106
NCT04416048,4299535
NCT04416048,4188824
NCT04405076,703439
NCT04405076,703439
NCT04405076,43225
NCT04405076,37311061
NCT04405076,4299535
NCT04405076,4185135
NCT04405076,437663
NCT04405076,437663
NCT04405076,703439
NCT04405076,44793163
NCT04405076,302868
NCT04405076,316866
NCT04405076,317002
NCT04405076,20182
NCT04405076,315831
NCT04405076,255573
NCT04405076,317009
NCT04405076,4028244
NCT04405076,36717536
NCT04405076,4153516
NCT04405076,4188177
NCT04405076,724049
NCT04405076,4281232
NCT04405076,706376
NCT04405076,441202
NCT04405076,1399
NCT04405076,4179955
NCT04405076,432585
NCT04405076,45882797
NCT04405076,4066212
NCT04405076,4266367
NCT04405076,42530823
NCT04331899,43530807
NCT04331899,4158346
NCT04331899,4105297
NCT04331899,43021965
NCT04331899,4299535
NCT04331899,4185135
NCT04331899,4245975
NCT04331899,46271813
NCT04331899,4001171
NCT04331899,706376
NCT04331899,40770395
NCT04331899,43225
NCT04331899,4055224
NCT04331899,703439
NCT04435808,3170072
NCT04435808,4142947
NCT04435808,437663
NCT04435808,254761
NCT04435808,4226263
NCT04435808,378416
NCT04435808,140168
NCT04435808,4264925
NCT04435808,4131124
NCT04435808,320073
NCT04435808,43287
NCT04435808,194984
NCT04435808,314664
NCT04276896,706376
NCT04276896,437663
NCT04276896,254761
NCT04324021,4088744
NCT04324021,4158346
NCT04324021,201965
NCT04324021,4212484
NCT04324021,4125554
NCT04324021,321042
NCT04324021,321588
NCT04324021,4223299
NCT04324021,321318
NCT04324021,4329847
NCT04324021,4185572
NCT04324021,4171105
NCT04324021,4289933
NCT04324021,703439
NCT04324021,4003404
NCT04324021,43021965
NCT04324021,43530807
NCT04324021,4299535
NCT04324021,45882326
NCT04327401,4299535
NCT04327401,44808713
NCT04327401,43530807
NCT04327401,196236
NCT04327401,196236
NCT04327401,320073
NCT04327401,4066212
NCT04338698,412691
NCT04338698,321588
NCT04338698,192359
NCT04338698,4299535
NCT04338698,4306137
NCT04338698,4153516
NCT04338698,43530807
NCT04396106,715271
NCT04396106,19025274
NCT04396106,4319884
NCT04396106,703439
NCT04396106,4299535
NCT04396106,4185135
NCT04346628,4207184
NCT04346628,100357
NCT04346628,257315
NCT04346628,703439
NCT04346628,438028
NCT04346628,43021965
NCT04346628,37311061
NCT04346628,4170148
NCT04346628,706376
NCT04346628,443392
NCT04346628,4245975
NCT04346628,198124
NCT04346628,194984
NCT04346628,436954
NCT04346628,36310428
NCT04346628,4158346
NCT04357457,43021965
NCT04357457,4299535
NCT04357457,4185135
NCT04357457,4245975
NCT04357457,4322024
NCT04357457,4166859
NCT04357457,440417
NCT04357457,257581
NCT04357457,314971
NCT04357457,4317285
NCT04357457,413464
NCT04364763,4298178
NCT04364763,761083
NCT04364763,37311061
NCT04364763,4182582
NCT04364763,434621
NCT04364763,132797
NCT04364763,4299535
NCT04364763,4306137
NCT04364763,4234104
NCT04364763,40757662
NCT04364763,43021965
NCT04364763,441202
NCT04364763,441541
NCT04351347,43530807
NCT04351347,36308802
NCT04360356,46271022
NCT04360356,4153516
NCT04360356,46235351
NCT04360356,317002
NCT04360356,45881078
NCT04360356,134057
NCT04360356,20182
NCT04360356,317009
NCT04360356,255573
NCT04360356,377091
NCT04360356,38001518
NCT04360356,4066212
NCT04360356,43530807
NCT04360356,45882797
NCT04360356,4299535
NCT04360356,4185135
NCT04255017,45882797
NCT04434131,4185135
NCT04434131,45882797
NCT04434131,40589905
NCT04434131,4077821
NCT04322565,4299535
NCT04322565,4188824
NCT04322565,4245975
NCT04321616,4160039
NCT04321616,4329847
NCT04321616,4105297
NCT04321616,4299535
NCT04321616,4012558
NCT04321616,4188824
NCT04321616,4008859
NCT04392141,4299535
NCT04392141,764982
NCT04392141,43530807
NCT04359901,45878297
NCT04359901,195598
NCT04359901,4299535
NCT04359901,4134596
NCT04359901,37311061
NCT04359901,37311061
NCT04382547,443392
NCT04319900,441408
NCT04319900,4299535
NCT04319900,4306137
NCT04319900,4256228
NCT04319900,201965
NCT04319900,4212484
NCT04319900,4048295
NCT04319900,3169641
NCT04319900,100357
NCT04319900,4034235
NCT04319900,254761
NCT04319900,4041664
NCT04319900,4041975
NCT04355962,4161455
NCT04355962,4101602
NCT04355962,421514
NCT04355962,377091
NCT04355962,442013
NCT04355962,4116861
NCT04355962,4267414
NCT04355962,4299535
NCT04355962,4185135
NCT04332094,443612
NCT04332094,46235351
NCT04332094,406338
NCT04332094,418221
NCT04332094,4299535
NCT04332094,4185135
NCT04332094,43530807
NCT04332094,4178614
NCT04332094,432545
NCT04332094,132797
NCT04332094,320073
NCT04332094,43287
NCT04332094,4266809
NCT04332094,45878805
NCT04332094,765658
NCT04398290,43739
NCT04398290,37311061
NCT04398290,4299535
NCT04398290,4253634
NCT04398290,316139
NCT04398290,4323898
NCT04398290,261687
NCT04398290,4245975
NCT04398290,421514
NCT04398290,192359
NCT04398290,132736
NCT04398290,201965
NCT04398290,321042
NCT04398290,44784217
NCT04398290,373995
NCT04398290,372887
NCT04398290,436093
NCT04398290,192671
NCT04398290,4154498
NCT04398290,253796
NCT04398290,4345578
NCT04398290,73001
NCT04398290,377091
NCT04398290,3668484
NCT04423861,43530807
NCT04423861,40282772
NCT04423861,4299535
NCT04423861,4188824
NCT04363203,4087925
NCT04363203,3170072
NCT04363203,4323636
NCT04363203,319835
NCT04363203,321042
NCT04363203,437894
NCT04363203,4103295
NCT04363203,4008859
NCT04363203,4032354
NCT04363203,4185135
NCT04363203,4299535
NCT04363203,42080582
NCT04363203,391
NCT04370782,4299535
NCT04370782,4185135
NCT04370782,37311061
NCT04370782,443392
NCT04370782,3170072
NCT04370782,42133
NCT04370782,378416
NCT04370782,321588
NCT04370782,316139
NCT04370782,4185572
NCT04370782,316998
NCT04370782,314059
NCT04370782,4008859
NCT04370782,431715
NCT04370782,198124
NCT04370782,457659
NCT04370782,137977
NCT04370782,200528
NCT04370782,433753
NCT04370782,4029498
NCT04370782,43021965
NCT04323592,316139
NCT04323592,319049
NCT04323592,37396401
NCT04323592,443392
NCT04323592,706376
NCT04323592,4576375
NCT04323592,36308442
NCT04323592,418221
NCT04323592,4245975
NCT04323592,3186744
NCT04323592,4299535
NCT04269525,4013106
NCT04269525,764221
NCT04269525,40233292
NCT04269525,4299535
NCT04269525,4306137
NCT04269525,439392
NCT04269525,440417
NCT04330638,40589905
NCT04330638,441202
NCT04330638,44012529
NCT04330638,433701
NCT04330638,37311061
NCT04330638,4141802
NCT04330638,4145877
NCT04330638,4141224
NCT04330638,4299535
NCT04330638,4185135
NCT04330638,40757139
NCT04330638,3630973
NCT04330638,704995
NCT04330638,46271778
NCT04330638,432545
NCT04328961,3170072
NCT04328961,4142947
NCT04328961,437663
NCT04328961,254761
NCT04328961,4226263
NCT04328961,378416
NCT04328961,140168
NCT04328961,4264925
NCT04328961,4131124
NCT04328961,320073
NCT04328961,43287
NCT04328961,194984
NCT04328961,314664
NCT04432324,443783
NCT04432324,4193788
NCT04432324,41929683
NCT04432324,432873
NCT04432324,45882797
NCT04432324,201965
NCT04432324,4296023
NCT04432324,3138
NCT04432324,4329847
NCT04432324,381316
NCT04432324,4133004
NCT04432324,1177387
NCT04432324,4299535
NCT04432324,4142985
NCT04432324,4299535
NCT04387760,4309345
NCT04387760,4323898
NCT04387760,321319
NCT04387760,4185572
NCT04387760,4008859
NCT04387760,320425
NCT04387760,4171105
NCT04387760,78771
NCT04387760,421254
NCT04387760,440674
NCT04387760,4147761
NCT04387760,4299535
NCT04387760,4306137
NCT04387760,43530807
NCT04387760,37311061
NCT04387760,37311061
NCT04387760,706376
NCT04387760,4066212
NCT04387760,36676712
NCT04337918,100357
NCT04337918,363054
NCT04337918,37311061
NCT04337918,4299535
NCT04337918,756039
NCT04337918,37311061
NCT04335123,4299535
NCT04335123,4256228
NCT04335123,36674577
NCT04335123,43461
NCT04335123,316139
NCT04335123,4030518
NCT04335123,4245975
NCT04335123,45881081
NCT04335123,4118795
NCT04335123,418221
NCT04335123,37311061
NCT04397757,45882797
NCT04397757,3668485
NCT04397757,40589905
NCT04397757,21497921
NCT04320277,320741
NCT04320277,4003404
NCT04320277,43225
NCT04320277,4299535
NCT04320277,4306137
NCT04334460,257315
NCT04334460,4141802
NCT04334460,4046123
NCT04334460,4185932
NCT04334460,4329847
NCT04334460,421514
NCT04334460,4299535
NCT04334460,4185135
NCT04334460,37311061
NCT04334460,4138253
NCT04334460,43530807
NCT04334460,40757139
NCT04348461,419165
NCT04348461,703439
NCT04348461,4212484
NCT04348461,46273014
NCT04348461,255573
NCT04348461,4299535
NCT04348461,4306137
NCT04348461,42964
NCT04348461,40757662
NCT04348461,43530807
NCT04348461,43021965
NCT04348461,4133004
NCT04348461,440417
NCT04348461,439846
NCT04363463,4299535
NCT04363463,4185135
NCT04363463,255573
NCT04363463,255573
NCT04363463,762964
NCT04363463,4069943
NCT04363463,45882797
NCT04363463,19025274
NCT04363463,253796
NCT04363463,21498732
NCT04363463,4133004
NCT04363463,36308395
NCT04363463,100357
NCT04363463,2616
NCT04363463,46273719
NCT04363463,193518
NCT04363463,4169923
NCT04356833,4299535
NCT04356833,43530807
NCT04356833,4179955
NCT04356833,432585
NCT04356833,405683
NCT04356833,315831
NCT04356833,258369
NCT04356833,255573
NCT04356833,321319
NCT04356833,316139
NCT04356833,4313561
NCT04356833,4179955
NCT04363541,132797
NCT04261907,37311065
NCT04261907,4158346
NCT04261907,255848
NCT04261907,4256228
NCT04261907,201965
NCT04261907,4212484
NCT04261907,1177324
NCT04261907,139902
NCT04261907,40589905
NCT04261907,45880137
NCT04261907,40757139
NCT04261907,42536028
NCT04357444,4195694
NCT04357444,4063381
NCT04357444,100357
NCT04357444,37016731
NCT04357444,4064161
NCT04357444,4197819
NCT04357444,4299535
NCT04357444,4306137
NCT04357444,37311061
NCT04357444,43021965
NCT04357444,4074666
NCT04341727,45882797
NCT04341727,43530807
NCT04341727,443774
NCT04341727,321318
NCT04341727,4142947
NCT04341727,319835
NCT04341727,4329847
NCT04341727,44784217
NCT04341727,4237202
NCT04341727,380378
NCT04341727,378416
NCT04341727,4066212
NCT04341727,46271022
NCT04341727,4336555
NCT04341727,405062
NCT04341727,4264925
NCT04341727,76685
NCT04341727,4299535
NCT04341727,4188824
NCT04412538,45882797
NCT04412538,43530807
NCT04412538,4170148
NCT04412538,45881078
NCT04412538,100357
NCT04412538,40757668
NCT04412538,320136
NCT04412538,439392
NCT04412538,443883
NCT04412538,437663
NCT04412538,4181583
NCT04412538,4093842
NCT04412538,78771
NCT04412538,4130722
NCT04412538,432585
NCT04412538,457714
NCT04412538,42538084
NCT04412538,45882967
NCT04412538,45880778
NCT04412538,706376
NCT04412538,4281232
NCT04412538,4185135
NCT04412538,4299535
NCT04412538,436954
NCT04412538,703439
NCT04412538,320651
NCT04412538,45763594
NCT04412538,439676
NCT04413864,4299535
NCT04413864,4185135
NCT04413864,4253634
NCT04389840,45877098
NCT04389840,4179955
NCT04389840,432585
NCT04389840,4119775
NCT04389840,439847
NCT04389840,4332246
NCT04389840,192671
NCT04389840,37311061
NCT04389840,412691
NCT04389840,421254
NCT04389840,4030518
NCT04389840,43287
NCT04424134,4299535
NCT04424134,4185135
NCT04424134,43021965
NCT04424134,4245975
NCT04424134,37016731
NCT04361643,45882797
NCT04361643,43021965
NCT04361643,4144262
NCT04361643,434621
NCT04361643,43225
NCT04361643,431447
NCT04361643,434557
NCT04361643,4030518
NCT04361643,4327889
NCT04361643,36309307
NCT04361643,319835
NCT04361643,315296
NCT04361643,4329847
NCT04361643,43021229
NCT04382651,43021965
NCT04382651,4330696
NCT04382651,4034215
NCT04382651,140641
NCT04382651,35917477
NCT04382651,703439
NCT04382651,457659
NCT04382651,4299535
NCT04382651,4185135
NCT04382651,4178614
NCT04382651,4142985
NCT04275245,40589905
NCT04275245,43530807
NCT04421534,43530807
NCT04421534,43021965
NCT04421534,4036771
NCT04421534,318459
NCT04317092,43021965
NCT04317092,406959
NCT04317092,4141224
NCT04317092,4263947
NCT04362137,43021965
NCT04362137,4030518
NCT04362137,432602
NCT04362137,140641
NCT04362137,35917477
NCT04362137,37311061
NCT04362137,37311061
NCT04362137,4299535
NCT04362137,36717536
NCT04362137,4306137
NCT04405908,703439
NCT04405908,43225
NCT04405908,40218805
NCT04405908,443432
NCT04405908,36308796
NCT04405908,4029498
NCT04405908,4125554
NCT04405908,443392
NCT04405908,706376
NCT04405908,4267414
NCT04405908,4267414
NCT04405908,4182582
NCT04405908,4188177
NCT04405908,4281232
NCT04405908,4299535
NCT04405908,4185135
NCT04405908,40757139
NCT04405908,139902
NCT04405908,4066212
NCT04405908,21497921
NCT04405908,703439
NCT04405908,44783749
NCT04405908,443238
NCT04405908,4192658
NCT04405908,20182
NCT04405908,4179955
NCT04405908,432585
NCT04405908,433753
NCT04405908,441202
NCT04405908,432791
NCT04405908,40757139
NCT04405908,195321
NCT04405908,4224178
NCT04350684,320744
NCT04350684,44784217
NCT04350684,4135823
NCT04350684,4299535
NCT04350684,4306137
NCT04350684,4139144
NCT04375202,43021965
NCT04375202,4249551
NCT04375202,4299535
NCT04375202,4306137
NCT04375202,316139
NCT04375202,4352876
NCT04375202,35918744
NCT04375202,4141224
NCT04375202,4263947
NCT04375202,4148981
NCT04261517,3170072
NCT04261517,4299535
NCT04261517,19025274
NCT04261517,372887
NCT04261517,320136
NCT04261517,378416
NCT04261517,377889
NCT04261517,4192296
NCT04389411,37311061
NCT04389411,45882797
NCT04389411,4166225
NCT04389580,4299535
NCT04389580,139902
NCT04389580,4029305
NCT04389580,4120314
NCT04389580,194984
NCT04389580,198124
NCT04389580,4299535
NCT04389580,4306137
NCT04389580,440383
NCT04389580,45882797
NCT04389580,434621
NCT04389580,4120445
NCT04389580,4274964
NCT04389580,4119715
NCT04389580,378414
NCT04389580,402878
NCT04389580,4179444
NCT04389580,43530807
NCT04389580,4327889
NCT04389580,4298444
NCT04389580,19781
NCT04341584,43021965
NCT04341584,4299535
NCT04341584,432545
NCT04341584,4030518
NCT04341584,4321705
NCT04345614,4332501
NCT04345614,201965
NCT04345614,4212484
NCT04345614,100357
NCT04345614,706376
NCT04345614,4026125
NCT04345614,197494
NCT04345614,4132902
NCT04345614,4299535
NCT04345614,36717536
NCT04345614,43530807
NCT04345614,3170072
NCT04345614,43021229
NCT04376034,2149843
NCT04376034,37311061
NCT04376034,4193646
NCT04376034,433171
NCT04244591,4299535
NCT04244591,4297823
NCT04244591,4066212
NCT04244591,706513
NCT04244591,301018
NCT04244591,321042
NCT04244591,4297823
NCT04244591,45882797
NCT04362176,4112341
NCT04362176,45882797
NCT04362176,44807494
NCT04351620,37311061
NCT04351620,3170072
NCT04351620,46271022
NCT04351620,378416
NCT04351620,4289933
NCT04351620,4008859
NCT04351620,4135823
NCT04351620,44784217
NCT04351620,437833
NCT04351620,4299535
NCT04351620,4306137
NCT04351620,405062
NCT04331613,375536
NCT04331613,4066212
NCT04331613,4138847
NCT04331613,4245975
NCT04331613,42593429
NCT04331613,4133004
NCT04331613,440417
NCT04331613,4209097
NCT04331613,201313
NCT04331613,4103295
NCT04331613,437894
NCT04331613,37073461
NCT04331613,36304653
NCT04331613,4179955
NCT04331613,45885264
NCT04331613,4290259
NCT04331613,100357
NCT04331613,4022772
NCT04331613,139902
NCT04331613,4299535
NCT04331613,4185135
NCT04331613,42964
NCT04331613,4164633
NCT04273321,4242843
NCT04273321,706376
NCT04273321,4013106
NCT04273321,4299535
NCT04273321,4306137
NCT04420741,4299535
NCT04420741,4129024
NCT04420741,195321
NCT04420741,43021965
NCT04420741,4179955
NCT04420741,316139
NCT04420741,421514
NCT04375735,316139
NCT04375735,315296
NCT04375735,36308395
NCT04375735,4297823
NCT04375735,255573
NCT04375735,4197819
NCT04375735,258369
NCT04375735,4301606
NCT04359810,37311061
NCT04359810,703439
NCT04359810,4212484
NCT04359810,44807494
NCT04359810,44804235
NCT04359810,4299535
NCT04402944,43530807
NCT04402944,4105297
NCT04402944,4017188
NCT04402944,441267
NCT04402944,45877605
NCT04402944,1177186
NCT04402944,315296
NCT04402944,421254
NCT04402944,4128228
NCT04402944,4299535
NCT04402944,4185135
NCT04425460,31967
NCT04425460,441408
NCT04425460,400061
NCT04425460,4166225
NCT04425460,1177324
NCT04425460,4064161
NCT04425460,440674
NCT04425460,4147761
NCT04425460,43530807
NCT04425460,43021965
NCT04425460,4030518
NCT04425460,4299535
NCT04425460,4306137
NCT04425460,255848
NCT04425460,254761
NCT04425460,378143
NCT04425460,4069091
NCT04382729,4299535
NCT04382729,4037707
NCT04382729,4133004
NCT04382729,4316083
NCT04382729,4345578
NCT04437823,4299535
NCT04437823,36717536
NCT04437823,4142985
NCT04437823,43530807
NCT04437823,4066212
NCT04437823,706376
NCT04437823,19499
NCT04437823,19499
NCT04334967,3170072
NCT04334967,378416
NCT04334967,45880762
NCT04334967,4174977
NCT04334967,4103381
NCT04334967,4029498
NCT04334967,45877467
NCT04334967,314664
NCT04334967,4032354
NCT04334967,40757139
NCT04334967,4179955
NCT04334967,43225
NCT04334967,4099455
NCT04365517,4299535
NCT04365517,4588336
NCT04365517,3178768
NCT04365517,4214702
NCT04365517,4073287
NCT04365517,418221
NCT04365517,432868
NCT04365517,194984
NCT04365517,443392
NCT04365517,441267
NCT04365517,4138253
NCT04365517,31317
NCT04365517,195596
NCT04365517,4082253
NCT04365517,317576
NCT04365517,436954
NCT04365517,706376
NCT04365517,19499
NCT04365517,4170148
NCT04365517,4119715
NCT04365517,4256228
NCT04390152,4299535
NCT04390152,321042
NCT04390152,4023479
NCT04390152,4478272
NCT04390152,443392
NCT04390152,706376
NCT04390152,436033
NCT04390152,4281232
NCT04390152,45882797
NCT04390152,46271022
NCT04408209,374032
NCT04408209,37311061
NCT04408209,444031
NCT04408209,45881078
NCT04408209,4064161
NCT04408209,4245975
NCT04408209,139902
NCT04408209,40589905
NCT04408209,4163333
NCT04408209,4299535
NCT04408209,4188824
NCT04408209,4078925
NCT04379336,43530807
NCT04379336,4141802
NCT04379336,443774
NCT04379336,100357
NCT04379336,43225
NCT04379336,43529712
NCT04379336,4153516
NCT04379336,320073
NCT04379336,441541
NCT04379336,4239314
NCT04379336,4253733
NCT04379336,1379374
NCT04379336,45881968
NCT04379336,4299535
NCT04379336,4185135
NCT04379336,703439
NCT04379336,37311061
NCT04341285,4195694
NCT04341285,4299535
NCT04341285,408104
NCT04415073,257315
NCT04415073,4319884
NCT04415073,438398
NCT04415073,4141802
NCT04415073,4267414
NCT04415073,4267414
NCT04415073,4299535
NCT04415073,4185135
NCT04415073,703439
NCT04415073,757683
NCT04415073,4164873
NCT04326920,40589905
NCT04326920,441202
NCT04326920,1177186
NCT04326920,4299535
NCT04326920,4185135
NCT04326920,40757139
NCT04326920,3630973
NCT04326920,704995
NCT04326920,37311061
NCT04381052,432795
NCT04381052,4178585
NCT04381052,4306575
NCT04381052,4074815
NCT04381052,45771048
NCT04381052,132736
NCT04381052,4299535
NCT04381052,4299535
NCT04381052,3170072
NCT04359251,253796
NCT04359251,4299535
NCT04348695,4323342
NCT04348695,433701
NCT04348695,43225
NCT04348695,706376
NCT04348695,431447
NCT04348695,43287
NCT04348695,320073
NCT04348695,42964
NCT04348695,4299535
NCT04348695,4306137
NCT04348695,37018222
NCT04348695,3161
NCT04348695,1177324
NCT04348695,4078213
NCT04348695,441408
NCT04348695,196523
NCT04348695,4138253
NCT04348695,4166225
NCT04348695,45882797
NCT04252274,43021965
NCT04252274,36305977
NCT04252274,37392308
NCT04345848,4253634
NCT04345848,43021965
NCT04345848,433749
NCT04345848,4116649
NCT04345848,4179955
NCT04345848,4093842
NCT04345848,405572
NCT04345848,44803213
NCT04345848,36308501
NCT04345848,4310996
NCT04345848,32207
NCT04345848,4299535
NCT04345848,37311061
NCT04360824,44782761
NCT04360824,440417
NCT04360824,4236854
NCT04360824,3668484
NCT04360824,37312013
NCT04360824,36308501
NCT04360824,36716406
NCT04360824,4140465
NCT04360824,36716947
NCT04360824,43530807
NCT04360824,43530807
NCT04360824,43287
NCT04345419,43530807
NCT04345419,45882797
NCT04288713,42539347
NCT04353180,4299535
NCT04353180,139902
NCT04353180,4029305
NCT04353180,4120314
NCT04353180,194984
NCT04353180,198124
NCT04353180,4299535
NCT04353180,4306137
NCT04353180,440383
NCT04353180,45882797
NCT04353180,434621
NCT04353180,4120445
NCT04353180,4274964
NCT04353180,4119715
NCT04353180,378414
NCT04335552,37311061
NCT04335552,4032354
NCT04335552,45878255
NCT04335552,314664
NCT04335552,4264925
NCT04335552,3170072
NCT04355364,43021965
NCT04355364,4299535
NCT04355364,4185135
NCT04399798,432545
NCT04399798,441541
NCT04399798,43021965
NCT04399798,43530807
NCT04399798,457659
NCT04399798,4299535
NCT04399798,4188824
NCT04399798,4141802
NCT04399798,4026125
NCT04399798,197494
NCT04399798,706376
NCT04399798,36311232
NCT04399798,42529452
NCT04358926,45882797
NCT04358926,253796
NCT04358926,4058397
NCT04358926,378161
NCT04358926,315831
NCT04358926,261325
NCT04358926,36307952
NCT04358926,4299535
NCT04412057,196236
NCT04412057,196236
NCT04412057,317002
NCT04412057,4273323
NCT04399980,37311061
NCT04399980,45880544
NCT04399980,43374
NCT04399980,411683
NCT04399980,320073
NCT04399980,42943
NCT04399980,4175485
NCT04399980,1177186
NCT04399980,42539186
NCT04399980,46273635
NCT04399980,255573
NCT04399980,4266931
NCT04399980,764982
NCT04399980,44805835
NCT04399980,4185573
NCT04399980,4291005
NCT04399980,4281232
NCT04399980,416341
NCT04399980,433701
NCT04399980,440029
NCT04399980,440029
NCT04399980,421254
NCT04399980,19268
NCT04399980,193782
NCT04399980,21603907
NCT04399980,4299535
NCT04399980,4188824
NCT04399980,3170072
NCT04399980,4142985
NCT04399980,45882909
NCT04399980,45766058
NCT04426695,4119455
NCT04426695,4029498
NCT04426695,45881081
NCT04426695,37311061
NCT04351191,4160039
NCT04351191,42539186
NCT04351191,706513
NCT04351191,45879799
NCT04351191,44784217
NCT04351191,4065287
NCT04351191,140168
NCT04351191,4301699
NCT04351191,137275
NCT04351191,4154498
NCT04351191,42539186
NCT04351191,4172369
NCT04351191,4299535
NCT04395976,37311061
NCT04395976,4166225
NCT04346615,4299535
NCT04346615,4212484
NCT04346615,4161455
NCT04346615,36246756
NCT04346615,37311061
NCT04346615,44805835
NCT04346615,431058
NCT04346615,4027381
NCT04346615,433701
NCT04366791,4299535
NCT04358783,4299535
NCT04358783,4185135
NCT04358783,45882797
NCT04358783,4226672
NCT04425629,37311061
NCT04388410,40589905
NCT04388410,4210327
NCT04388410,4178303
NCT04391140,4013354
NCT04391140,4178735
NCT04391140,4164633
NCT04391140,4012381
NCT04391140,4308329
NCT04391140,45882797
NCT04391140,253796
NCT04391140,4299535
NCT04391140,4306137
NCT04391140,26188
NCT04391140,43739
NCT04391140,439846
NCT04363437,37311061
NCT04363437,37311061
NCT04363437,37311061
NCT04363437,312437
NCT04363437,37311061
NCT04363437,72348
NCT04363437,4299535
NCT04363437,43021965
NCT04363437,201965
NCT04363437,36308395
NCT04363437,45878255
NCT04363437,198124
NCT04363437,100357
NCT04363437,440674
NCT04363437,193445
NCT04363437,443392
NCT04344782,43021965
NCT04344782,4299535
NCT04344782,37016731
NCT04344782,45882797
NCT04344782,261687
NCT04344782,413997
NCT04344782,4327889
NCT04332042,4240951
NCT04332042,315286
NCT04332042,4236854
NCT04332042,36311232
NCT04332042,433701
NCT04332042,36716894
NCT04332042,4048615
NCT04332042,42539186
NCT04332042,457659
NCT04332042,192359
NCT04332042,443943
NCT04332042,439777
NCT04332042,4299535
NCT04332042,4306137
NCT04332042,4027314
NCT04351516,312327
NCT04351516,316139
NCT04351516,437833
NCT04351516,4029422
NCT04351516,44784217
NCT04351516,4169095
NCT04351516,378416
NCT04351516,4208223
NCT04351516,140168
NCT04351516,76685
NCT04351516,380378
NCT04351516,37109666
NCT04351516,4032354
NCT04351516,4086843
NCT04351516,196236
NCT04351516,196236
NCT04334382,43530807
NCT04334382,405062
NCT04334382,4049014
NCT04334382,194984
NCT04334382,140168
NCT04334382,4264925
NCT04334382,4088365
NCT04334382,703439
NCT04334382,4299535
NCT04334382,36717536
NCT04414124,4186898
NCT04414124,312437
NCT04414124,313459
NCT04414124,4299535
NCT04414124,4306137
NCT04414124,37311061
NCT04344756,45882797
NCT04344756,435358
NCT04344756,43021965
NCT04344756,408973
NCT04344756,433749
NCT04344756,373945
NCT04344756,373945
NCT04344756,4038105
NCT04344756,134734
NCT04344756,196236
NCT04344756,441589
NCT04344756,313217
NCT04344756,4327889
NCT04344756,1177314
NCT04344756,435849
NCT04344756,45760468
NCT04377477,434621
NCT04377477,43225
NCT04377477,37311061
NCT04424901,4166225
NCT04424901,4299535
NCT04424901,43530807
NCT04424901,43021965
NCT04424901,432585
NCT04424901,43287
NCT04424901,4153899
NCT04424901,37311061
NCT04424901,756039
NCT04424901,43021835
NCT04424901,4245975
NCT04424901,36310598
NCT04424901,317576
NCT04424901,315296
NCT04424901,4108217
NCT04424901,314383
NCT04424901,4169095
NCT04424901,316135
NCT04424901,76685
NCT04424901,703439
NCT04278963,43530807
NCT04278963,139902
NCT04278963,100357
NCT04278963,201965
NCT04278963,4030518
NCT04278963,408615
NCT04278963,4299535
NCT04278963,4185135
NCT04362189,4299535
NCT04362189,4306137
NCT04362189,4229126
NCT04362189,197494
NCT04362189,4281232
NCT04362189,706376
NCT04362189,436033
NCT04362189,43021512
NCT04362189,762815
NCT04362189,432795
NCT04362189,703439
NCT04366908,4105297
NCT04366908,43530807
NCT04366908,4299535
NCT04275388,434557
NCT04275388,261326
NCT04275388,4199609
NCT04275388,4239314
NCT04275388,4267414
NCT04275388,4169977
NCT04275388,4064671
NCT04275388,4309106
NCT04275388,443388
NCT04275388,443392
NCT04275388,4182582
NCT04275388,434621
NCT04275388,198124
NCT04275388,4169249
NCT04275388,31821
NCT04275388,706376
NCT04275388,43225
NCT04275388,45875989
NCT04275388,255848
NCT04275388,439676
NCT04346147,37208091
NCT04346147,416341
NCT04346147,319835
NCT04346147,312327
NCT04346147,315296
NCT04346147,321319
NCT04346147,4185572
NCT04346147,4289933
NCT04346147,436073
NCT04346147,432545
NCT04346147,706376
NCT04346147,43225
NCT04346147,4026125
NCT04346147,40758216
NCT04346147,4138253
NCT04346147,1177387
NCT04346147,197625
NCT04346147,45882797
NCT04346147,4299535
NCT04381936,4253634
NCT04381936,43529712
NCT04372628,4299535
NCT04372628,4188824
NCT04372628,4112341
NCT04372628,400217
NCT04372628,443612
NCT04372628,1177324
NCT04372628,45878255
NCT04372628,4029498
NCT04372628,706376
NCT04372628,4013106
NCT04372628,419264
